UID,Borough,IssueDate,ExpirationDate
86727,Queens,7/12/16,5/29/17
86728,Brooklyn,7/12/16,7/12/17
86729,Bronx,7/12/16,8/6/17
86730,Manhattan,7/12/16,7/31/17
86731,Manhattan,7/12/16,3/25/17
86732,Staten Island,7/12/16,8/13/17
86733,Bronx,7/12/16,7/17/17
86734,Staten Island,7/12/16,7/27/17
86735,Manhattan,7/12/16,7/12/17
86736,Brooklyn,7/12/16,8/12/17
86737,Brooklyn,7/12/16,7/15/17
86738,Manhattan,7/12/16,8/3/17
86739,Manhattan,7/12/16,7/12/17
86740,Manhattan,7/12/16,8/24/17
86743,Manhattan,7/12/16,8/4/17
86744,Manhattan,7/12/16,8/30/17
86745,Brooklyn,7/12/16,6/29/17
86746,Staten Island,7/12/16,8/18/17
86747,Queens,7/12/16,9/1/17
86748,Brooklyn,7/12/16,7/12/17
86749,Queens,7/12/16,7/19/17
86750,Manhattan,7/12/16,8/30/17
86751,Queens,7/12/16,7/12/18
86752,Bronx,7/12/16,8/20/17
86753,Brooklyn,7/12/16,7/30/17
86754,Queens,7/12/16,8/30/17
86755,Queens,7/12/16,8/14/17
86756,Manhattan,7/12/16,7/27/17
86757,Manhattan,7/12/16,8/30/17
86758,Staten Island,7/12/16,4/27/17
86759,Manhattan,7/12/16,8/31/17
86760,Manhattan,7/12/16,8/28/17
86761,Brooklyn,7/12/16,8/3/17
86762,Bronx,7/12/16,7/12/17
86763,Queens,7/12/16,8/30/17
86764,Brooklyn,7/12/16,8/26/17
86765,Manhattan,7/12/16,7/23/17
86766,Staten Island,7/12/16,8/30/17
86767,Manhattan,7/12/16,8/16/17
86768,Brooklyn,7/12/16,8/2/17
86769,Brooklyn,7/12/16,4/28/17
86770,Bronx,7/12/16,8/30/17
86771,Brooklyn,7/12/16,5/30/17
86772,Manhattan,7/12/16,4/29/17
86773,Manhattan,7/12/16,8/28/17
86774,Brooklyn,7/12/16,7/19/17
86775,Manhattan,7/12/16,8/30/17
86776,Queens,7/12/16,8/5/17
86777,Brooklyn,7/12/16,8/30/17
86778,Brooklyn,7/12/16,8/30/17
86779,Queens,7/12/16,8/30/17
86780,Queens,7/12/16,7/28/17
86781,Manhattan,7/12/16,8/25/17
86782,Brooklyn,7/12/16,7/12/17
86783,Manhattan,7/12/16,7/12/17
86784,Manhattan,7/12/16,8/29/17
86785,Queens,7/12/16,8/30/17
86786,Brooklyn,7/12/16,8/21/17
86787,Brooklyn,7/12/16,7/12/17
86788,Bronx,7/12/16,7/5/17
86789,Brooklyn,7/12/16,8/19/17
86790,Brooklyn,7/12/16,8/30/17
86791,Brooklyn,7/12/16,7/10/17
86792,Brooklyn,7/12/16,7/22/17
86793,Brooklyn,7/12/16,8/31/17
86794,Manhattan,7/12/16,7/8/17
86795,Bronx,7/12/16,8/6/17
86796,Bronx,7/12/16,7/24/17
86797,Queens,7/12/16,8/22/17
86798,Brooklyn,7/12/16,8/30/17
86799,Manhattan,7/12/16,8/23/17
86800,Brooklyn,7/12/16,7/30/17
86801,Queens,7/12/16,7/12/17
86802,Brooklyn,7/12/16,8/23/17
86803,Staten Island,7/12/16,7/30/17
86804,Manhattan,7/12/16,7/30/17
86805,Manhattan,7/12/16,5/19/17
86806,Manhattan,7/12/16,7/31/17
86807,Queens,7/12/16,7/12/19
86808,Bronx,7/12/16,7/12/17
86809,Manhattan,7/12/16,7/12/21
86810,Brooklyn,7/12/16,8/30/17
86811,Manhattan,7/12/16,8/30/17
86812,Bronx,7/12/16,8/30/17
86813,Bronx,7/12/16,7/5/17
86815,Queens,7/12/16,8/4/17
86816,Manhattan,7/12/16,7/12/18
86817,Bronx,7/12/16,8/29/17
86818,Queens,7/12/16,7/30/17
86819,Staten Island,7/12/16,8/18/17
86820,Brooklyn,7/12/16,7/12/17
86821,Manhattan,7/12/16,7/12/17
86828,Staten Island,7/12/16,8/30/17
86829,Manhattan,7/12/16,7/6/17
86830,Bronx,7/12/16,8/12/17
86831,Staten Island,7/12/16,8/30/17
86832,Staten Island,7/12/16,8/30/17
86833,Queens,7/12/16,7/15/17
86834,Manhattan,7/12/16,8/30/17
86835,Bronx,7/12/16,7/21/17
86836,Manhattan,7/12/16,8/30/17
86837,Brooklyn,7/12/16,7/12/19
86838,Queens,7/12/16,7/22/17
86839,Manhattan,7/12/16,7/12/17
86840,Queens,7/13/16,7/10/17
86841,Brooklyn,7/13/16,7/13/17
86842,Brooklyn,7/13/16,8/11/17
86843,Brooklyn,7/13/16,7/13/17
86844,Staten Island,7/13/16,8/15/17
86845,Manhattan,7/13/16,8/19/17
86846,Queens,7/13/16,8/3/17
86847,Staten Island,7/13/16,8/20/17
86853,Staten Island,7/13/16,8/19/17
86854,Manhattan,7/13/16,5/24/17
86855,Manhattan,7/13/16,8/30/17
86856,Queens,7/13/16,7/6/17
86858,Manhattan,7/13/16,7/13/17
86859,Queens,7/13/16,8/30/17
86860,Brooklyn,7/13/16,8/30/17
86861,Brooklyn,7/13/16,7/13/17
86862,Manhattan,7/13/16,7/13/17
86863,Bronx,7/13/16,8/30/17
86864,Brooklyn,7/13/16,8/30/17
86865,Queens,7/13/16,8/30/17
86866,Staten Island,7/13/16,8/12/17
86867,Bronx,7/13/16,7/7/17
86868,Brooklyn,7/13/16,8/25/17
86869,Brooklyn,7/13/16,7/13/17
86870,Manhattan,7/13/16,8/27/17
86871,Staten Island,7/13/16,5/30/17
86872,Bronx,7/13/16,7/13/17
86873,Queens,7/13/16,8/30/17
86874,Manhattan,7/13/16,7/13/17
86875,Manhattan,7/13/16,7/15/17
86876,Brooklyn,7/13/16,8/11/17
86877,Bronx,7/13/16,7/13/17
86878,Queens,7/13/16,7/13/17
86879,Brooklyn,7/13/16,7/13/17
86880,Bronx,7/13/16,8/30/17
86881,Brooklyn,7/13/16,8/2/17
86882,Queens,7/13/16,7/5/17
86883,Brooklyn,7/13/16,8/23/17
86884,Queens,7/13/16,7/19/17
86885,Queens,7/13/16,7/22/17
86886,Manhattan,7/13/16,7/13/17
86887,Manhattan,7/13/16,9/6/17
86888,Queens,7/13/16,8/30/17
86889,Staten Island,7/13/16,8/30/17
86890,Manhattan,7/13/16,6/29/17
86891,Brooklyn,7/13/16,7/12/17
86892,Bronx,7/13/16,5/26/17
86893,Manhattan,7/13/16,7/13/17
86894,Manhattan,7/13/16,7/13/17
86895,Brooklyn,7/13/16,7/29/17
86896,Brooklyn,7/13/16,7/13/17
86897,Manhattan,7/13/16,7/13/21
86898,Brooklyn,7/13/16,7/12/17
86899,Bronx,7/13/16,5/30/17
86900,Queens,7/13/16,8/30/17
86901,Queens,7/13/16,8/10/17
86902,Manhattan,7/13/16,7/13/17
86903,Manhattan,7/13/16,9/5/17
86904,Brooklyn,7/13/16,7/13/18
86905,Bronx,7/13/16,7/22/17
86906,Manhattan,7/13/16,7/13/17
86907,Staten Island,7/13/16,8/19/17
86908,Queens,7/13/16,8/20/17
86909,Manhattan,7/13/16,8/28/17
86911,Brooklyn,7/13/16,7/13/18
86912,Brooklyn,7/13/16,7/22/17
86913,Staten Island,7/13/16,8/17/17
86914,Brooklyn,7/13/16,7/13/17
86915,Manhattan,7/13/16,8/30/17
86916,Brooklyn,7/13/16,8/30/17
86917,Manhattan,7/13/16,8/2/17
86918,Brooklyn,7/13/16,7/21/19
86919,Queens,7/13/16,7/13/21
86920,Bronx,7/13/16,7/13/21
86921,Manhattan,7/13/16,6/16/17
86922,Queens,7/13/16,8/17/17
86923,Staten Island,7/13/16,8/30/17
86924,Queens,7/13/16,8/30/17
86925,Queens,7/13/16,8/30/17
86926,Bronx,7/13/16,8/30/17
86927,Staten Island,7/13/16,8/27/17
86928,Queens,7/13/16,7/13/17
86929,Staten Island,7/13/16,7/13/17
86930,Brooklyn,7/13/16,7/13/17
86931,Staten Island,7/13/16,8/25/17
86932,Bronx,7/13/16,7/13/17
86933,Staten Island,7/13/16,8/16/17
86934,Staten Island,7/13/16,8/20/17
86935,Brooklyn,7/13/16,5/30/18
86936,Queens,7/13/16,8/30/17
86937,Brooklyn,7/13/16,7/13/18
86938,Staten Island,7/13/16,8/30/17
86939,Manhattan,7/13/16,7/13/17
86940,Brooklyn,7/13/16,6/22/17
86941,Manhattan,7/13/16,8/18/17
86942,Staten Island,7/13/16,7/13/17
86943,Manhattan,7/13/16,7/13/17
86944,Queens,7/13/16,7/28/17
86945,Manhattan,7/13/16,8/30/17
86946,Staten Island,7/13/16,8/30/17
86947,Manhattan,7/13/16,7/13/17
86948,Manhattan,7/13/16,7/13/18
86949,Bronx,7/13/16,8/29/17
86950,Manhattan,7/13/16,7/13/17
86951,Manhattan,7/13/16,8/10/17
86952,Brooklyn,7/13/16,8/11/17
86953,Queens,7/13/16,7/8/17
86954,Staten Island,7/13/16,7/30/17
86955,Staten Island,7/13/16,8/30/17
86956,Staten Island,7/13/16,7/13/17
86957,Staten Island,7/13/16,8/30/17
86958,Queens,7/13/16,7/13/18
86959,Queens,7/13/16,7/8/17
86960,Queens,7/13/16,5/8/17
86961,Manhattan,7/13/16,7/29/17
86962,Manhattan,7/13/16,7/13/18
86963,Bronx,7/13/16,8/10/17
86964,Brooklyn,7/13/16,7/13/18
86965,Bronx,7/13/16,7/13/17
86966,Manhattan,7/13/16,8/30/17
86967,Bronx,7/13/16,7/13/17
86968,Queens,7/13/16,7/13/17
86969,Bronx,7/13/16,8/30/17
86970,Manhattan,7/13/16,8/30/17
86971,Queens,7/13/16,7/13/17
86972,Queens,7/13/16,8/18/17
86973,Queens,7/13/16,8/12/17
86974,Queens,7/13/16,7/13/17
86975,Bronx,7/13/16,7/13/21
86976,Manhattan,7/13/16,7/12/17
86977,Manhattan,7/13/16,7/7/17
86978,Bronx,7/13/16,8/30/17
86979,Queens,7/13/16,7/13/20
86980,Manhattan,7/13/16,8/11/21
86981,Queens,7/13/16,8/30/17
86982,Queens,7/13/16,8/28/17
86983,Manhattan,7/13/16,8/10/17
86984,Manhattan,7/13/16,8/30/17
86985,Queens,7/13/16,8/28/17
86986,Manhattan,7/13/16,7/13/17
86987,Queens,7/13/16,8/14/17
86988,Brooklyn,7/13/16,7/30/17
86989,Staten Island,7/13/16,8/25/17
86990,Manhattan,7/13/16,8/21/17
86991,Manhattan,7/13/16,7/13/21
86992,Bronx,7/13/16,7/20/18
86993,Bronx,7/13/16,7/13/18
86994,Bronx,7/13/16,6/28/18
86995,Staten Island,7/13/16,8/30/17
86996,Queens,7/13/16,8/22/17
86997,Queens,7/13/16,9/6/17
86998,Queens,7/13/16,7/12/17
86999,Brooklyn,7/13/16,7/30/17
87000,Brooklyn,7/13/16,8/27/17
87001,Staten Island,7/13/16,7/20/17
87002,Brooklyn,7/13/16,8/31/17
87003,Brooklyn,7/13/16,8/26/17
87004,Brooklyn,7/13/16,8/7/17
87005,Manhattan,7/13/16,7/13/21
87006,Brooklyn,7/13/16,4/7/17
87007,Manhattan,7/13/16,9/3/17
87008,Queens,7/13/16,7/14/17
87009,Manhattan,7/13/16,7/13/17
87010,Manhattan,7/13/16,7/13/17
87011,Manhattan,7/13/16,9/20/17
87012,Manhattan,7/13/16,9/4/17
87013,Manhattan,7/13/16,8/28/17
87014,Manhattan,7/13/16,7/13/19
87015,Queens,7/13/16,8/30/17
87016,Queens,7/13/16,8/20/17
87017,Brooklyn,7/13/16,8/18/17
87018,Manhattan,7/13/16,7/30/17
87019,Brooklyn,7/13/16,9/4/18
87020,Brooklyn,7/13/16,7/13/17
87021,Staten Island,7/13/16,7/30/17
87022,Bronx,7/13/16,6/29/17
87023,Brooklyn,7/13/16,8/30/17
87024,Bronx,7/13/16,8/4/17
87025,Manhattan,7/13/16,8/25/17
87026,Manhattan,7/13/16,7/13/17
87027,Manhattan,7/13/16,8/30/17
87028,Queens,7/13/16,8/30/17
87029,Bronx,7/13/16,7/13/17
87030,Brooklyn,7/13/16,1/27/17
87031,Manhattan,7/13/16,7/13/21
87032,Brooklyn,7/13/16,9/3/17
87033,Manhattan,7/13/16,8/18/18
87034,Manhattan,7/13/16,7/13/17
87035,Bronx,7/13/16,8/10/17
87036,Bronx,7/13/16,8/17/17
87037,Staten Island,7/13/16,8/11/17
87038,Queens,7/13/16,12/2/17
87039,Manhattan,7/13/16,5/30/17
87040,Brooklyn,7/13/16,7/13/17
87041,Queens,7/13/16,8/30/17
87042,Queens,7/13/16,8/30/17
87043,Brooklyn,7/13/16,8/20/17
87044,Manhattan,7/13/16,7/30/17
87045,Brooklyn,7/13/16,8/18/17
87046,Bronx,7/13/16,5/26/17
87047,Manhattan,7/13/16,7/13/17
87048,Brooklyn,7/13/16,8/18/17
87049,Brooklyn,7/13/16,8/30/17
87050,Brooklyn,7/13/16,7/13/17
87051,Manhattan,7/13/16,7/13/17
87052,Brooklyn,7/13/16,9/2/17
87053,Bronx,7/13/16,7/13/17
87054,Brooklyn,7/13/16,8/8/17
87055,Bronx,7/13/16,7/13/17
87056,Brooklyn,7/13/16,7/13/17
87057,Manhattan,7/13/16,7/13/17
87058,Queens,7/13/16,8/26/17
87059,Brooklyn,7/13/16,7/24/17
87060,Brooklyn,7/13/16,8/30/17
87061,Staten Island,7/13/16,7/3/17
87062,Brooklyn,7/13/16,8/25/21
87063,Manhattan,7/13/16,1/9/18
87064,Manhattan,7/13/16,7/13/17
87065,Bronx,7/13/16,8/30/17
87066,Manhattan,7/13/16,8/30/17
87067,Manhattan,7/13/16,7/11/17
87068,Bronx,7/13/16,7/13/18
87069,Brooklyn,7/13/16,3/14/17
87070,Brooklyn,7/13/16,8/30/17
87071,Manhattan,7/13/16,7/12/18
87072,Bronx,7/13/16,7/13/17
87073,Brooklyn,7/13/16,7/13/17
87074,Brooklyn,7/13/16,8/15/17
87075,Manhattan,7/13/16,7/13/18
87076,Bronx,7/13/16,7/13/17
87077,Manhattan,7/13/16,8/6/17
87078,Manhattan,7/13/16,8/22/17
87079,Queens,7/13/16,8/11/17
87080,Queens,7/13/16,8/11/17
87081,Queens,7/13/16,8/29/17
87082,Manhattan,7/13/16,7/30/17
87083,Staten Island,7/13/16,8/11/17
87084,Manhattan,7/13/16,7/22/17
87085,Queens,7/13/16,8/29/17
87086,Manhattan,7/13/16,8/28/17
87087,Bronx,7/13/16,7/8/17
87088,Brooklyn,7/13/16,8/12/17
87089,Brooklyn,7/13/16,7/8/17
87090,Brooklyn,7/13/16,7/13/17
87091,Manhattan,7/13/16,6/25/17
87092,Brooklyn,7/13/16,8/30/17
87093,Brooklyn,7/13/16,8/30/17
87094,Manhattan,7/13/16,7/13/17
87095,Manhattan,7/13/16,7/13/18
87096,Staten Island,7/13/16,7/13/17
87097,Staten Island,7/13/16,7/13/17
87098,Manhattan,7/13/16,8/24/19
87099,Manhattan,7/13/16,3/2/17
87100,Bronx,7/13/16,7/13/17
87101,Brooklyn,7/13/16,7/13/17
87102,Manhattan,7/13/16,8/13/17
87103,Queens,7/13/16,8/30/17
87110,Brooklyn,7/13/16,6/18/17
87111,Manhattan,7/13/16,8/25/17
87112,Manhattan,7/13/16,7/13/17
87113,Manhattan,7/13/16,2/26/17
87114,Queens,7/13/16,7/13/17
87115,Manhattan,7/13/16,8/8/17
87116,Queens,7/13/16,8/30/17
87117,Brooklyn,7/13/16,7/13/17
87118,Staten Island,7/13/16,7/30/17
87119,Manhattan,7/13/16,8/30/17
87120,Manhattan,7/13/16,8/17/17
87121,Bronx,7/13/16,7/13/17
87122,Staten Island,7/13/16,8/14/17
87123,Manhattan,7/13/16,8/23/17
87124,Brooklyn,7/13/16,10/30/16
87125,Brooklyn,7/13/16,10/30/17
87126,Bronx,7/13/16,6/28/18
87127,Manhattan,7/13/16,9/1/17
87128,Manhattan,7/13/16,7/13/17
87129,Manhattan,7/13/16,7/30/17
87130,Brooklyn,7/13/16,7/13/17
87131,Manhattan,7/13/16,7/13/17
87132,Brooklyn,7/13/16,7/13/17
87133,Manhattan,7/13/16,4/2/18
87134,Bronx,7/13/16,8/22/17
87135,Queens,7/13/16,8/29/17
87136,Manhattan,7/13/16,8/24/17
87137,Brooklyn,7/13/16,7/13/17
87138,Manhattan,7/13/16,8/3/17
87139,Manhattan,7/13/16,7/13/17
87140,Manhattan,7/13/16,5/13/17
87141,Queens,7/13/16,5/30/17
87142,Brooklyn,7/13/16,8/30/17
87143,Queens,7/13/16,8/12/17
87144,Brooklyn,7/13/16,8/16/17
87145,Brooklyn,7/13/16,7/13/17
87146,Bronx,7/13/16,7/13/17
87147,Bronx,7/13/16,5/1/17
87148,Brooklyn,7/13/16,8/30/17
87149,Bronx,7/13/16,3/24/17
87150,Queens,7/13/16,7/13/17
87151,Brooklyn,7/13/16,7/13/17
87152,Manhattan,7/13/16,9/1/17
87153,Queens,7/13/16,8/11/17
87154,Brooklyn,7/13/16,8/30/17
87155,Bronx,7/13/16,7/9/17
87156,Manhattan,7/13/16,7/13/18
87157,Manhattan,7/13/16,8/13/17
87158,Queens,7/13/16,8/30/17
87159,Brooklyn,7/13/16,9/5/17
87160,Brooklyn,7/13/16,8/30/17
87161,Brooklyn,7/13/16,5/5/17
87162,Bronx,7/13/16,8/9/17
87163,Brooklyn,7/13/16,8/26/17
87164,Queens,7/13/16,5/30/17
87165,Queens,7/13/16,6/29/17
87166,Manhattan,7/13/16,9/2/17
87167,Queens,7/13/16,5/31/17
87168,Brooklyn,7/13/16,8/13/17
87169,Brooklyn,7/13/16,7/13/19
87170,Brooklyn,7/13/16,9/20/17
87171,Brooklyn,7/13/16,7/13/17
87172,Bronx,7/13/16,6/28/18
87173,Brooklyn,7/13/16,8/30/17
87174,Manhattan,7/13/16,7/13/17
87175,Brooklyn,7/13/16,7/29/17
87176,Brooklyn,7/13/16,9/2/17
87177,Queens,7/13/16,8/18/17
87178,Staten Island,7/13/16,8/30/17
87179,Staten Island,7/13/16,8/30/17
87180,Staten Island,7/13/16,8/13/17
87181,Manhattan,7/13/16,7/13/17
87182,Manhattan,7/13/16,8/30/17
87183,Manhattan,7/13/16,7/30/17
87184,Manhattan,7/13/16,8/30/17
87185,Manhattan,7/13/16,8/30/17
87186,Manhattan,7/13/16,9/1/17
87187,Manhattan,7/13/16,7/13/17
87188,Queens,7/13/16,8/13/17
87189,Brooklyn,7/13/16,7/21/17
87190,Brooklyn,7/13/16,2/4/17
87191,Manhattan,7/13/16,7/13/17
87192,Manhattan,7/13/16,8/19/17
87193,Staten Island,7/13/16,2/7/17
87194,Queens,7/13/16,8/24/17
87195,Queens,7/13/16,7/13/19
87196,Queens,7/13/16,8/30/17
87197,Queens,7/13/16,8/28/17
87198,Manhattan,7/13/16,7/13/17
87199,Brooklyn,7/13/16,9/4/17
87200,Bronx,7/13/16,7/22/17
87201,Queens,7/13/16,7/30/17
87202,Manhattan,7/13/16,9/20/17
87203,Brooklyn,7/13/16,7/13/17
87204,Bronx,7/13/16,8/25/17
87205,Staten Island,7/13/16,7/30/17
87206,Staten Island,7/13/16,8/3/17
87207,Queens,7/13/16,7/13/17
87208,Queens,7/13/16,8/30/17
87209,Manhattan,7/13/16,6/4/17
87210,Manhattan,7/13/16,7/6/17
87211,Manhattan,7/13/16,8/31/19
87212,Bronx,7/13/16,8/16/17
87213,Queens,7/13/16,8/28/17
87214,Brooklyn,7/13/16,7/13/17
87215,Brooklyn,7/13/16,8/20/17
87216,Brooklyn,7/13/16,8/27/17
87217,Manhattan,7/13/16,8/29/17
87218,Brooklyn,7/13/16,8/30/17
87219,Queens,7/13/16,8/6/17
87220,Staten Island,7/13/16,2/28/17
87221,Queens,7/14/16,7/3/17
87222,Brooklyn,7/14/16,7/14/21
87223,Queens,7/14/16,8/30/17
87224,Queens,7/14/16,7/14/17
87225,Staten Island,7/14/16,7/30/17
87226,Queens,7/14/16,9/11/17
87227,Manhattan,7/14/16,8/30/17
87228,Manhattan,7/14/16,7/14/17
87229,Queens,7/14/16,9/28/17
87230,Manhattan,7/14/16,8/26/17
87231,Staten Island,7/14/16,7/27/17
87232,Manhattan,7/14/16,7/6/17
87233,Queens,7/14/16,8/29/17
87234,Brooklyn,7/14/16,6/13/17
87235,Brooklyn,7/14/16,8/21/17
87236,Manhattan,7/14/16,8/30/17
87237,Brooklyn,7/14/16,7/14/17
87238,Manhattan,7/14/16,7/14/17
87239,Queens,7/14/16,7/1/17
87240,Manhattan,7/14/16,8/12/17
87241,Manhattan,7/14/16,5/20/17
87242,Queens,7/14/16,6/29/18
87243,Manhattan,7/14/16,7/30/17
87244,Manhattan,7/14/16,9/9/17
87245,Staten Island,7/14/16,8/24/17
87246,Brooklyn,7/14/16,7/14/17
87247,Manhattan,7/14/16,9/3/18
87248,Queens,7/14/16,7/3/17
87249,Staten Island,7/14/16,6/29/17
87250,Brooklyn,7/14/16,8/3/17
87251,Brooklyn,7/14/16,6/29/17
87252,Staten Island,7/14/16,9/7/17
87253,Brooklyn,7/14/16,6/23/17
87254,Staten Island,7/14/16,8/30/17
87255,Manhattan,7/14/16,7/1/17
87256,Manhattan,7/14/16,6/22/17
87257,Staten Island,7/14/16,8/30/17
87258,Queens,7/14/16,9/13/17
87259,Manhattan,7/14/16,8/14/17
87260,Manhattan,7/14/16,9/1/17
87261,Bronx,7/14/16,8/5/17
87262,Bronx,7/14/16,8/5/17
87263,Manhattan,7/14/16,8/30/17
87264,Queens,7/14/16,4/28/17
87265,Brooklyn,7/14/16,8/29/17
87266,Staten Island,7/14/16,8/30/17
87267,Manhattan,7/14/16,5/23/17
87268,Staten Island,7/14/16,6/12/17
87269,Manhattan,7/14/16,7/30/17
87270,Brooklyn,7/14/16,8/22/17
87271,Staten Island,7/14/16,8/11/17
87272,Manhattan,7/14/16,6/18/17
87273,Staten Island,7/14/16,9/7/17
87274,Staten Island,7/14/16,8/30/17
87275,Manhattan,7/14/16,8/25/17
87276,Bronx,7/14/16,8/5/17
87277,Bronx,7/14/16,8/13/17
87278,Brooklyn,7/14/16,6/17/17
87279,Staten Island,7/14/16,8/29/17
87280,Staten Island,7/14/16,6/17/17
87281,Manhattan,7/14/16,8/26/17
87282,Bronx,7/14/16,8/30/17
87283,Manhattan,7/14/16,7/29/17
87284,Manhattan,7/14/16,8/8/17
87285,Queens,7/14/16,7/30/17
87286,Manhattan,7/14/16,9/4/17
87287,Brooklyn,7/14/16,8/27/17
87288,Brooklyn,7/14/16,8/28/17
87289,Queens,7/14/16,6/29/17
87290,Queens,7/14/16,6/14/17
87291,Manhattan,7/14/16,7/14/17
87292,Manhattan,7/14/16,6/22/17
87293,Queens,7/14/16,7/14/17
87294,Manhattan,7/14/16,7/14/17
87295,Brooklyn,7/14/16,7/14/17
87296,Manhattan,7/14/16,9/9/17
87297,Brooklyn,7/14/16,6/12/18
87298,Staten Island,7/14/16,7/14/17
87299,Brooklyn,7/14/16,7/14/17
87300,Manhattan,7/14/16,8/27/17
87301,Queens,7/14/16,6/20/17
87302,Manhattan,7/14/16,7/16/17
87303,Manhattan,7/14/16,9/8/17
87304,Queens,7/14/16,6/14/17
87305,Manhattan,7/14/16,9/12/17
87306,Queens,7/14/16,6/21/17
87307,Brooklyn,7/14/16,7/14/21
87308,Brooklyn,7/14/16,7/30/17
87309,Manhattan,7/14/16,7/14/17
87310,Brooklyn,7/14/16,8/3/17
87311,Staten Island,7/14/16,8/11/17
87312,Manhattan,7/14/16,7/14/17
87313,Bronx,7/14/16,6/8/17
87314,Brooklyn,7/14/16,6/29/17
87315,Brooklyn,7/14/16,7/14/17
87316,Manhattan,7/14/16,8/24/17
87317,Manhattan,7/14/16,9/11/17
87318,Brooklyn,7/14/16,2/11/21
87319,Brooklyn,7/14/16,8/30/17
87320,Brooklyn,7/14/16,7/30/17
87321,Queens,7/14/16,8/30/17
87322,Queens,7/14/16,7/14/17
87323,Brooklyn,7/14/16,8/30/17
87324,Manhattan,7/14/16,8/30/17
87325,Bronx,7/14/16,8/10/17
87326,Queens,7/14/16,7/14/17
87327,Manhattan,7/14/16,6/29/17
87328,Manhattan,7/14/16,7/2/17
87329,Manhattan,7/14/16,8/30/17
87330,Brooklyn,7/14/16,8/30/17
87331,Manhattan,7/14/16,8/17/17
87332,Staten Island,7/14/16,6/13/17
87333,Brooklyn,7/14/16,8/30/17
87334,Staten Island,7/14/16,8/30/17
87335,Manhattan,7/14/16,6/12/17
87336,Manhattan,7/14/16,7/14/17
87337,Manhattan,7/14/16,6/29/17
87338,Bronx,7/14/16,8/30/17
87339,Manhattan,7/14/16,2/28/17
87340,Manhattan,7/14/16,7/30/17
87341,Manhattan,7/14/16,7/14/17
87342,Manhattan,7/14/16,1/25/17
87343,Queens,7/14/16,8/26/17
87344,Brooklyn,7/14/16,8/12/17
87345,Manhattan,7/14/16,9/4/17
87346,Queens,7/14/16,6/23/17
87347,Brooklyn,7/14/16,8/19/17
87348,Brooklyn,7/14/16,8/26/17
87349,Manhattan,7/14/16,1/30/17
87350,Manhattan,7/14/16,8/24/17
87351,Brooklyn,7/14/16,8/30/17
87352,Brooklyn,7/14/16,9/8/17
87353,Brooklyn,7/14/16,8/28/17
87354,Manhattan,7/14/16,8/30/17
87355,Staten Island,7/14/16,8/24/17
87356,Queens,7/14/16,3/24/17
87357,Queens,7/14/16,8/6/17
87358,Manhattan,7/14/16,8/20/17
87359,Queens,7/14/16,7/30/17
87360,Queens,7/14/16,8/20/17
87361,Queens,7/14/16,8/30/17
87362,Brooklyn,7/14/16,6/29/18
87363,Queens,7/14/16,7/14/18
87364,Brooklyn,7/14/16,7/1/17
87365,Manhattan,7/14/16,7/29/17
87366,Queens,7/14/16,7/14/17
87367,Brooklyn,7/14/16,8/30/17
87368,Bronx,7/14/16,8/27/17
87369,Bronx,7/14/16,8/30/17
87370,Bronx,7/14/16,7/14/17
87371,Brooklyn,7/14/16,8/30/17
87372,Queens,7/14/16,7/28/17
87373,Bronx,7/14/16,8/30/17
87374,Brooklyn,7/14/16,7/14/17
87375,Manhattan,7/14/16,6/20/18
87376,Staten Island,7/14/16,7/30/21
87377,Manhattan,7/14/16,8/30/17
87378,Brooklyn,7/14/16,8/27/17
87379,Brooklyn,7/14/16,8/21/17
87380,Brooklyn,7/14/16,8/28/17
87381,Bronx,7/14/16,7/18/17
87382,Manhattan,7/14/16,9/3/17
87383,Manhattan,7/14/16,6/14/17
87384,Manhattan,7/14/16,6/29/18
87385,Manhattan,7/14/16,6/15/17
87386,Bronx,7/14/16,8/13/17
87387,Manhattan,7/14/16,5/21/17
87388,Manhattan,7/14/16,7/3/17
87389,Manhattan,7/14/16,7/2/17
87390,Brooklyn,7/14/16,6/6/18
87391,Manhattan,7/14/16,9/10/17
87392,Manhattan,7/14/16,6/27/17
87393,Manhattan,7/14/16,7/14/17
87394,Queens,7/14/16,7/1/17
87395,Manhattan,7/14/16,7/14/19
87396,Queens,7/14/16,7/2/17
87397,Queens,7/14/16,8/30/17
87398,Queens,7/14/16,7/14/17
87399,Brooklyn,7/14/16,6/29/17
87400,Queens,7/14/16,7/14/18
87401,Staten Island,7/14/16,8/20/17
87402,Brooklyn,7/14/16,9/8/19
87403,Manhattan,7/14/16,8/30/17
87404,Brooklyn,7/14/16,6/17/21
87405,Queens,7/14/16,6/13/17
87406,Bronx,7/14/16,8/29/17
87407,Manhattan,7/14/16,8/18/17
87408,Manhattan,7/14/16,1/25/18
87409,Staten Island,7/14/16,7/6/17
87410,Manhattan,7/14/16,8/29/17
87411,Manhattan,7/14/16,7/14/19
87412,Queens,7/14/16,8/26/17
87413,Bronx,7/14/16,6/30/17
87414,Queens,7/14/16,6/27/17
87415,Brooklyn,7/14/16,8/30/17
87416,Queens,7/14/16,7/10/17
87417,Staten Island,7/14/16,7/30/17
87418,Brooklyn,7/14/16,7/14/18
87419,Manhattan,7/14/16,7/11/17
87420,Manhattan,7/14/16,7/14/17
87421,Manhattan,7/14/16,7/30/17
