UID,Borough,BreedName
72078,Brooklyn,Belgian Malinois
72079,Queens,Unknown
72080,Manhattan,Dachshund Smooth Coat Miniature
72081,Staten Island,Puggle
72082,Queens,Dachshund Smooth Coat
72083,Queens,Maltese
72084,Manhattan,Labrador Retriever Crossbreed
72085,Staten Island,Unknown
72086,Queens,Labrador Retriever Crossbreed
72087,Manhattan,Jack Russell Terrier
72088,Manhattan,"Poodle, Miniature"
72089,Brooklyn,American Pit Bull Mix / Pit Bull Mix
72090,Staten Island,Boxer
72091,Manhattan,"Bull Dog, English"
72092,Staten Island,Miniature Pinscher
72093,Manhattan,Whippet
72094,Queens,Chow Chow
72095,Manhattan,Wheaton Terrier
72096,Brooklyn,Yorkshire Terrier
72097,Manhattan,Unknown
72098,Brooklyn,Yorkshire Terrier
72099,Manhattan,"Jindo Dog, Korea"
72100,Queens,Labrador Retriever
72101,Manhattan,Yorkshire Terrier
72102,Queens,Shih Tzu
72103,Manhattan,Labradoodle
72104,Bronx,Shih Tzu
72105,Manhattan,Labrador Retriever
72106,Manhattan,Maltese
72107,Staten Island,"Bull Dog, English"
72108,Queens,Unknown
72109,Manhattan,Brittany Spaniel
72110,Manhattan,Bernese Mountain Dog
72111,Bronx,Labrador Retriever
72112,Queens,Dachshund Smooth Coat
72113,Queens,Shih Tzu
72114,Manhattan,American Pit Bull Mix / Pit Bull Mix
72115,Queens,Dachshund
72116,Queens,German Shepherd Crossbreed
72117,Manhattan,Golden Retriever
72118,Bronx,Labrador Retriever
72119,Queens,Morkie
72120,Staten Island,Cocker Spaniel
72121,Manhattan,Unknown
72122,Bronx,"Poodle, Standard"
72123,Bronx,American Pit Bull Mix / Pit Bull Mix
72124,Bronx,"Poodle, Standard"
72125,Manhattan,Yorkshire Terrier
72126,Brooklyn,Cocker Spaniel
72127,Manhattan,Golden Retriever
72128,Queens,Unknown
72129,Manhattan,Unknown
72130,Staten Island,Unknown
72131,Brooklyn,Unknown
72132,Manhattan,Shih Tzu
72133,Brooklyn,Yorkshire Terrier
72134,Manhattan,Golden Retriever
72135,Queens,Unknown
72136,Manhattan,Yorkshire Terrier
72137,Staten Island,Coton de Tulear
72138,Manhattan,Chihuahua
72139,Brooklyn,Cocker Spaniel
72140,Bronx,Shih Tzu
72141,Manhattan,American Pit Bull Terrier/Pit Bull
72142,Brooklyn,Dachshund
72143,Staten Island,Unknown
72144,Queens,Jack Russell Terrier
72145,Manhattan,West High White Terrier
72146,Manhattan,German Shepherd Crossbreed
72147,Brooklyn,Tibetan Terrier
72148,Manhattan,Unknown
72149,Brooklyn,Unknown
72150,Manhattan,Chihuahua Crossbreed
72151,Brooklyn,Shih Tzu
72152,Queens,German Shepherd Crossbreed
72153,Staten Island,Australian Shepherd
72154,Bronx,Chihuahua
72155,Queens,"Poodle, Toy"
72156,Staten Island,Beagle
72157,Manhattan,Pug
72158,Staten Island,Unknown
72159,Manhattan,Labrador Retriever
72160,Bronx,Yorkshire Terrier
72161,Brooklyn,Rottweiler
72162,Manhattan,Wheaton Terrier
72163,Manhattan,Yorkshire Terrier
72164,Brooklyn,American Staffordshire Terrier 
72165,Manhattan,Yorkshire Terrier
72166,Queens,"Poodle, Standard"
72167,Brooklyn,Golden Retriever
72168,Queens,Unknown
72169,Manhattan,"Poodle, Standard"
72170,Manhattan,West High White Terrier
72171,Manhattan,Boston Terrier
72172,Brooklyn,Yorkshire Terrier
72173,Brooklyn,Yorkshire Terrier
72174,Brooklyn,German Shepherd Crossbreed
72175,Queens,"Poodle, Toy"
72176,Manhattan,Unknown
72177,Queens,Labrador Retriever
72178,Bronx,Yorkshire Terrier
72179,Brooklyn,German Shepherd Crossbreed
72180,Queens,German Shepherd Crossbreed
72181,Queens,"Poodle, Toy"
72182,Staten Island,American Pit Bull Mix / Pit Bull Mix
72183,Staten Island,Labrador Retriever
72184,Manhattan,Chihuahua
72185,Staten Island,Dachshund Smooth Coat Miniature
72186,Brooklyn,German Shepherd Crossbreed
72187,Manhattan,Yorkshire Terrier
72188,Brooklyn,Lhasa Apso
72189,Brooklyn,Shih Tzu
72190,Manhattan,Cocker Spaniel
72191,Brooklyn,Unknown
72192,Brooklyn,Cocker Spaniel
72193,Manhattan,Unknown
72194,Manhattan,Labrador Retriever
72195,Brooklyn,Maltese
72196,Brooklyn,Chihuahua
72197,Manhattan,Cavalier King Charles Spaniel
72198,Manhattan,Unknown
72199,Manhattan,Shih Tzu
72200,Manhattan,Unknown
72201,Manhattan,Labradoodle
72202,Queens,Dachshund
72203,Queens,Unknown
72204,Manhattan,French Bulldog
72205,Brooklyn,Unknown
72206,Manhattan,Jack Russell Terrier
72207,Brooklyn,American Eskimo dog
72208,Staten Island,Maltese
72209,Manhattan,Yorkshire Terrier
72210,Queens,American Pit Bull Terrier/Pit Bull
72211,Queens,Bull Terrier
72212,Queens,Bloodhound
72213,Brooklyn,Unknown
72214,Queens,Shih Tzu
72215,Bronx,American Staffordshire Terrier 
72216,Bronx,Shih Tzu
72217,Staten Island,Dachshund Smooth Coat
72218,Queens,Maltese
72219,Bronx,"Poodle, Miniature"
72220,Queens,Shetland Sheepdog
72221,Brooklyn,Unknown
72222,Brooklyn,Unknown
72223,Queens,Bichon Frise
72224,Manhattan,Pomeranian
72225,Queens,Yorkshire Terrier
72226,Manhattan,Jack Russell Terrier
72227,Queens,Cairn Terrier
72228,Manhattan,"Poodle, Toy"
72229,Manhattan,Unknown
72230,Brooklyn,Shih Tzu
72231,Bronx,Yorkshire Terrier Crossbreed
72232,Brooklyn,Yorkshire Terrier
72233,Queens,American Pit Bull Terrier/Pit Bull
72234,Brooklyn,Boxer
72235,Queens,Unknown
72236,Queens,Golden Retriever
72237,Queens,Unknown
72238,Brooklyn,Australian Cattledog
72239,Manhattan,Unknown
72240,Bronx,Unknown
72241,Queens,Unknown
72242,Bronx,Beagle
72243,Staten Island,Bichon Frise
72244,Queens,Unknown
72245,Brooklyn,Unknown
72246,Brooklyn,German Shepherd Dog
72247,Queens,Unknown
72248,Queens,American Pit Bull Mix / Pit Bull Mix
72249,Staten Island,Pomeranian
72250,Queens,Maltese
72251,Manhattan,Unknown
72252,Bronx,Unknown
72253,Manhattan,Shih Tzu
72254,Queens,Labrador Retriever Crossbreed
72255,Manhattan,Cavalier King Charles Spaniel
72256,Manhattan,Chihuahua
72257,Manhattan,Yorkshire Terrier
72258,Bronx,Chihuahua
72259,Manhattan,Golden Retriever
72260,Queens,Puggle
72261,Brooklyn,Labrador Retriever Crossbreed
72262,Manhattan,Labrador Retriever Crossbreed
72263,Manhattan,American Foxhound
72264,Queens,German Shepherd Crossbreed
72265,Bronx,Unknown
72266,Brooklyn,Labrador Retriever Crossbreed
72267,Bronx,Unknown
72268,Brooklyn,Yorkshire Terrier
72269,Brooklyn,Maltese
72270,Queens,Unknown
72271,Queens,Unknown
72272,Manhattan,Unknown
72273,Brooklyn,Chihuahua
72274,Brooklyn,American Pit Bull Mix / Pit Bull Mix
72275,Brooklyn,Cavalier King Charles Spaniel
72276,Manhattan,Unknown
72277,Manhattan,West High White Terrier
72278,Bronx,Pomeranian
72279,Manhattan,"Bull Dog, English"
72280,Staten Island,Chihuahua
72281,Queens,Shih Tzu
72282,Brooklyn,German Shepherd Crossbreed
72283,Queens,Poodle
72284,Manhattan,Shih Tzu
72285,Brooklyn,Chihuahua
72286,Bronx,Cane Corso
72287,Staten Island,Maltese
72288,Brooklyn,"Shar-Pei, Chinese"
72289,Manhattan,German Shepherd Crossbreed
72290,Queens,Unknown
72291,Queens,Havanese
72292,Queens,Unknown
72293,Brooklyn,Unknown
72294,Bronx,German Shepherd Crossbreed
72295,Queens,Maltese Crossbreed
72296,Queens,"Bull Dog, English"
72297,Brooklyn,Boxer
72298,Brooklyn,Mastiff
72299,Queens,Beagle
72300,Bronx,Yorkshire Terrier
72301,Manhattan,Papillon
72302,Queens,Weimaraner
72303,Queens,Boston Terrier
72304,Manhattan,Maltese
72305,Queens,Chihuahua
72306,Staten Island,Yorkshire Terrier
72307,Bronx,Chihuahua
72308,Queens,Unknown
72309,Staten Island,Shiba Inu
72310,Manhattan,Unknown
72311,Manhattan,Unknown
72312,Staten Island,Shih Tzu
72313,Queens,Unknown
72314,Brooklyn,Shih Tzu
72315,Brooklyn,Shih Tzu
72316,Staten Island,Golden Retriever
72317,Manhattan,American Staffordshire Terrier 
72318,Manhattan,Beagle Crossbreed
72319,Brooklyn,Shih Tzu
72320,Queens,Yorkshire Terrier
72321,Manhattan,Pug
72322,Manhattan,Unknown
72323,Queens,Siberian Husky
72324,Bronx,Wheaton Terrier
72325,Queens,Labrador Retriever Crossbreed
72326,Brooklyn,Yorkshire Terrier
72327,Brooklyn,Unknown
72328,Manhattan,Morkie
72329,Bronx,Poodle
72330,Queens,Dachshund Smooth Coat Miniature
72331,Brooklyn,Shih Tzu
72332,Brooklyn,Unknown
72333,Queens,Pekingese
72334,Manhattan,Labrador Retriever
72335,Queens,Labrador Retriever Crossbreed
72336,Queens,Cairn Terrier
72337,Manhattan,"Dachshund, Long Haired"
72338,Manhattan,Boston Terrier
72339,Queens,Siberian Husky
72340,Staten Island,Chihuahua
72341,Queens,American Pit Bull Mix / Pit Bull Mix
72342,Manhattan,Bulldog
72343,Queens,Unknown
72344,Manhattan,Unknown
72345,Staten Island,Cavalier King Charles Spaniel
72346,Bronx,Chihuahua
72347,Staten Island,Pug
72348,Brooklyn,Shih Tzu
72349,Brooklyn,Labrador Retriever Crossbreed
72350,Queens,Pomeranian
72351,Brooklyn,Chihuahua
72352,Queens,Jack Russell Terrier
72353,Queens,Wheaton Terrier
72354,Queens,Unknown
72355,Manhattan,Unknown
72356,Queens,"Schnauzer, Standard"
72357,Manhattan,"Dachshund, Wirehaired"
72358,Queens,Bichon Frise
72359,Manhattan,Unknown
72360,Queens,Shih Tzu
72361,Manhattan,Havanese
72362,Queens,Maltese
72363,Brooklyn,Cavalier King Charles Spaniel
72364,Bronx,Jack Russell Terrier
72365,Manhattan,Shih Tzu
72366,Queens,Boston Terrier
72367,Queens,American Pit Bull Mix / Pit Bull Mix
72368,Manhattan,Beagle Crossbreed
72369,Manhattan,Cocker Spaniel
72370,Staten Island,Havanese
72371,Bronx,American Pit Bull Terrier/Pit Bull
72372,Staten Island,Unknown
72373,Queens,American Pit Bull Mix / Pit Bull Mix
72374,Brooklyn,Papillon
72375,Manhattan,Maltese
72376,Brooklyn,"Poodle, Standard"
72377,Manhattan,Australian Cattledog
72378,Queens,Yorkshire Terrier
72379,Manhattan,Jack Russell Terrier
72380,Queens,German Shepherd Crossbreed
72381,Manhattan,Unknown
72382,Bronx,Yorkshire Terrier
72383,Bronx,Maltese
72384,Manhattan,Chihuahua
72385,Queens,Unknown
72386,Staten Island,Shih Tzu
72387,Queens,Maltipoo
72388,Manhattan,Collie Crossbreed
72389,Manhattan,Unknown
72390,Staten Island,"Poodle, Standard"
72391,Manhattan,Labradoodle
72392,Manhattan,Pomeranian
72393,Queens,Labrador Retriever
72394,Brooklyn,German Shepherd Crossbreed
72395,Bronx,Unknown
72396,Manhattan,Maltese
72397,Queens,Yorkshire Terrier
72398,Queens,Shih Tzu
72399,Bronx,Shih Tzu
72400,Staten Island,Shih Tzu
72401,Manhattan,Pomeranian
72402,Queens,Labrador Retriever
72403,Manhattan,Yorkshire Terrier
72404,Queens,Labrador Retriever
72405,Manhattan,West High White Terrier
72406,Manhattan,"Bull Dog, English"
72407,Manhattan,Unknown
72408,Manhattan,Yorkshire Terrier
72409,Brooklyn,Havanese
72410,Queens,Chihuahua
72411,Manhattan,Beagle
72412,Bronx,Shih Tzu
72413,Manhattan,Unknown
72414,Brooklyn,Terrier Crossbreed
72415,Staten Island,Shih Tzu
72416,Bronx,Unknown
72417,Brooklyn,American Pit Bull Terrier/Pit Bull
72418,Bronx,Unknown
72419,Queens,Cocker Spaniel
72420,Bronx,German Shepherd Dog
72421,Manhattan,"Poodle, Miniature"
72422,Queens,"Dachshund, Wirehaired"
72423,Staten Island,Labrador Retriever
72424,Queens,Yorkshire Terrier
72425,Manhattan,Cocker Spaniel
72426,Manhattan,American Pit Bull Mix / Pit Bull Mix
72427,Queens,Italian Greyhound
72428,Brooklyn,Unknown
72429,Manhattan,Yorkshire Terrier
72430,Manhattan,Bouvier Des Flandres
72431,Manhattan,Unknown
72432,Queens,Shih Tzu Crossbreed
72433,Queens,Pomeranian
72434,Staten Island,Labrador Retriever Crossbreed
72435,Bronx,Shih Tzu
72436,Queens,Miniature Pinscher
72437,Brooklyn,Unknown
72438,Manhattan,Rat Terrier
72439,Manhattan,Pug
72440,Manhattan,American Pit Bull Terrier/Pit Bull
72441,Manhattan,Havanese
72442,Manhattan,"Bull Dog, English"
72443,Bronx,Yorkshire Terrier
72444,Brooklyn,Maltese
72445,Manhattan,"Collie, Border"
72446,Manhattan,"Bull Dog, English"
72447,Queens,Yorkshire Terrier
72448,Queens,Unknown
72449,Bronx,Shih Tzu
72450,Staten Island,Chihuahua
72451,Bronx,Unknown
72452,Queens,Unknown
72453,Manhattan,Cavalier King Charles Spaniel
72454,Bronx,American Pit Bull Mix / Pit Bull Mix
72455,Queens,"Schnauzer, Miniature"
72456,Brooklyn,Shih Tzu
72457,Bronx,Maltese
72458,Queens,"Collie, Rough Coat"
72459,Manhattan,Unknown
72460,Staten Island,Unknown
72461,Staten Island,American Pit Bull Terrier/Pit Bull
72462,Bronx,Unknown
72463,Manhattan,Unknown
72464,Brooklyn,Pug
72465,Brooklyn,German Shepherd Dog
72466,Manhattan,Golden Retriever
72467,Queens,Beagle
72468,Manhattan,Unknown
72469,Brooklyn,Border Collie
72470,Brooklyn,American Staffordshire Terrier 
72471,Bronx,Shih Tzu
72472,Brooklyn,Unknown
72473,Brooklyn,Chihuahua
72474,Manhattan,Yorkshire Terrier
72475,Queens,Unknown
72476,Brooklyn,Boston Terrier
72477,Manhattan,Unknown
72478,Manhattan,Yorkshire Terrier
72479,Manhattan,Golden Retriever
72480,Queens,Poodle
72481,Staten Island,"Welsh Corgi, Pembroke"
72482,Brooklyn,German Shepherd Dog
72483,Queens,Unknown
72484,Staten Island,Silky Terrier
72485,Staten Island,Shih Tzu
72486,Manhattan,Pug
72487,Brooklyn,Maltese
72488,Manhattan,Pembroke Welsh Corgi
72489,Brooklyn,Labrador Retriever
72490,Manhattan,Havanese
72491,Queens,Yorkshire Terrier
72492,Manhattan,Unknown
72493,Staten Island,Boston Terrier
72494,Staten Island,Labrador Retriever
72495,Manhattan,Australian Cattledog
72496,Queens,Terrier Crossbreed
72497,Brooklyn,Boxer
72498,Queens,Pomeranian
72499,Manhattan,Labrador Retriever
72500,Manhattan,Unknown
72501,Brooklyn,Havanese
72502,Brooklyn,Yorkshire Terrier
72503,Queens,Staffordshire Bull Terrier
72504,Staten Island,Cavalier King Charles Spaniel
72505,Manhattan,Chihuahua
72506,Queens,German Shepherd Crossbreed
72507,Manhattan,Poodle Crossbreed
72508,Queens,Labrador Retriever
72509,Manhattan,Australian Shepherd
72510,Manhattan,Yorkshire Terrier
72511,Manhattan,Unknown
72512,Staten Island,Terrier mix
72513,Manhattan,Boxer
72514,Queens,Chihuahua
72515,Manhattan,Boston Terrier
72516,Staten Island,Australian Shepherd
72517,Staten Island,Unknown
72518,Brooklyn,Chihuahua
72519,Bronx,Yorkshire Terrier
72520,Queens,Dachshund Smooth Coat Miniature
72521,Staten Island,Pekingese
72522,Staten Island,Unknown
72523,Queens,"Poodle, Standard"
72524,Queens,Bichon Frise
72525,Manhattan,"Dachshund, Wirehaired, Miniature"
72526,Staten Island,Labrador Retriever Crossbreed
72527,Brooklyn,Brussels Griffon
72528,Staten Island,Beagle
72529,Manhattan,Havanese
72530,Brooklyn,Siberian Husky
72531,Queens,Bichon Frise
72532,Brooklyn,"Bull Dog, English"
72533,Brooklyn,Chihuahua
72534,Staten Island,Shiba Inu
72535,Queens,Bichon Frise
72536,Brooklyn,Australian Cattledog
72537,Brooklyn,"Poodle, Toy"
72538,Bronx,American Pit Bull Terrier/Pit Bull
72539,Staten Island,"Bull Dog, French"
72540,Staten Island,Beagle Crossbreed
72541,Manhattan,German Shepherd Crossbreed
72542,Manhattan,Yorkshire Terrier
72543,Brooklyn,Maltese
72544,Brooklyn,Weimaraner
72545,Manhattan,"Poodle, Miniature"
72546,Manhattan,Shih Tzu
72547,Brooklyn,Collie Crossbreed
72548,Brooklyn,Yorkshire Terrier
72549,Bronx,"Poodle, Miniature"
72550,Manhattan,American Pit Bull Terrier/Pit Bull
72551,Manhattan,Pomeranian
72552,Brooklyn,Havanese
72553,Queens,Labrador Retriever
72554,Brooklyn,Yorkshire Terrier
72555,Manhattan,German Shepherd Crossbreed
72556,Manhattan,Beagle
72557,Queens,Labrador Retriever
72558,Brooklyn,Unknown
72559,Manhattan,Rhodesian Ridgeback
72560,Brooklyn,Catahoula Leopard Dog
72561,Manhattan,Golden Retriever
72562,Staten Island,Unknown
72563,Brooklyn,"Poodle, Toy"
72564,Queens,Wheaton Terrier
72565,Manhattan,Schnauzer Crossbreed
72566,Bronx,American Pit Bull Terrier/Pit Bull
72567,Brooklyn,Shih Tzu
72568,Manhattan,Norwich Terrier
72569,Manhattan,Goldendoodle
72570,Staten Island,Shih Tzu
72571,Queens,"Schnauzer, Miniature"
72572,Manhattan,Unknown
72573,Queens,Pomeranian
72574,Manhattan,Miniature Pinscher
72575,Brooklyn,German Shepherd Dog
72576,Staten Island,Unknown
72577,Staten Island,Rottweiler
72578,Bronx,Yorkshire Terrier
72579,Manhattan,Unknown
72580,Queens,Wheaton Terrier
72581,Bronx,Chihuahua
72582,Manhattan,Labradoodle
72583,Staten Island,Lhasa Apso
72584,Brooklyn,Poodle Crossbreed
72585,Queens,Cairn Terrier
72586,Manhattan,Golden Retriever
72587,Manhattan,Jack Russell Terrier
72588,Queens,Chihuahua
72589,Staten Island,Bichon Frise
72590,Manhattan,"Poodle, Standard"
72591,Staten Island,American Pit Bull Mix / Pit Bull Mix
72592,Manhattan,Labrador Retriever Crossbreed
72593,Brooklyn,Shih Tzu Crossbreed
72594,Brooklyn,American Pit Bull Terrier/Pit Bull
72595,Queens,Golden Retriever
72596,Queens,Yorkshire Terrier Crossbreed
72597,Queens,Cocker Spaniel
72598,Queens,Siberian Husky
72599,Queens,Chihuahua
72600,Queens,Yorkshire Terrier
72601,Queens,Unknown
72602,Queens,Labrador Retriever Crossbreed
72603,Queens,Lhasa Apso
72604,Manhattan,Unknown
72605,Manhattan,Golden Retriever
72606,Brooklyn,Shiba Inu
72607,Manhattan,Labrador Retriever Crossbreed
72608,Queens,American Pit Bull Terrier/Pit Bull
72609,Staten Island,Chihuahua
72610,Brooklyn,Labrador Retriever
72611,Manhattan,Pekingese
72612,Bronx,American Pit Bull Terrier/Pit Bull
72613,Queens,Cavalier King Charles Spaniel
72614,Brooklyn,Unknown
72615,Queens,Maltese
72616,Staten Island,Chihuahua
72617,Queens,German Shepherd Dog
72618,Bronx,Unknown
72619,Brooklyn,Unknown
72620,Manhattan,Unknown
72621,Queens,Border Collie
72622,Brooklyn,German Shepherd Dog
72623,Manhattan,Portuguese Water Dog
72624,Manhattan,Maltese
72625,Manhattan,Unknown
72626,Manhattan,"Poodle, Miniature"
72627,Brooklyn,Unknown
72628,Manhattan,Unknown
72629,Manhattan,Unknown
72630,Manhattan,Havanese
72631,Queens,"Poodle, Standard"
72632,Staten Island,Unknown
72633,Brooklyn,Shih Tzu
72634,Queens,Chihuahua
72635,Queens,German Shepherd Dog
72638,Brooklyn,Miniature Pinscher
72639,Brooklyn,Chihuahua
72640,Manhattan,Chihuahua
72644,Manhattan,Australian Cattledog
72645,Brooklyn,"Poodle, Standard"
72646,Manhattan,Brussels Griffon
72647,Staten Island,American Pit Bull Mix / Pit Bull Mix
72648,Manhattan,Shih Tzu
72649,Manhattan,Shih Tzu
72650,Staten Island,Plott
72651,Bronx,Terrier mix
72652,Queens,"Bull Dog, English"
72653,Bronx,"Schnauzer, Miniature"
72654,Queens,Siberian Husky
72655,Queens,Boxer
72656,Manhattan,Havanese
72657,Bronx,Unknown
72658,Bronx,Maltipoo
72659,Queens,Cairn Terrier
72660,Queens,Maltese
72661,Brooklyn,Dachshund Smooth Coat
72662,Brooklyn,Siberian Husky
72663,Staten Island,Yorkshire Terrier
72664,Queens,American Pit Bull Mix / Pit Bull Mix
72665,Brooklyn,Pomeranian
72666,Manhattan,Cairn Terrier
72667,Staten Island,Boxer
72668,Bronx,Cavalier King Charles Spaniel
72669,Bronx,German Shepherd Dog
72670,Bronx,Unknown
72671,Brooklyn,Boxer
72672,Queens,Unknown
72673,Brooklyn,Cavalier King Charles Spaniel
72674,Bronx,"Schnauzer, Miniature"
72675,Brooklyn,Pug
72676,Brooklyn,American Staffordshire Terrier 
72677,Manhattan,Siberian Husky
72678,Queens,American Pit Bull Terrier/Pit Bull
72679,Brooklyn,Doberman Pinscher
72680,Bronx,Cirneco dell
72681,Brooklyn,Chihuahua
72682,Brooklyn,American Pit Bull Mix / Pit Bull Mix
72683,Queens,Havanese
72684,Bronx,"Schnauzer, Miniature"
72685,Staten Island,Chihuahua
72686,Brooklyn,Unknown
72687,Manhattan,Maltese
72688,Brooklyn,Bassett Hound
72689,Staten Island,Yorkshire Terrier
72690,Manhattan,Goldendoodle
72691,Brooklyn,Shih Tzu
72692,Manhattan,Shiba Inu
72693,Manhattan,Golden Retriever
72694,Queens,Cavalier King Charles Spaniel
72695,Manhattan,Shiba Inu
72696,Staten Island,Labrador Retriever Crossbreed
72697,Manhattan,Rhodesian Ridgeback
72698,Staten Island,Border Collie
72699,Brooklyn,Border Collie
72700,Brooklyn,Cocker Spaniel
72701,Manhattan,Cairn Terrier
72702,Manhattan,Chihuahua
72703,Manhattan,Beagle Crossbreed
72704,Manhattan,Yorkshire Terrier
72705,Queens,Terrier mix
72706,Queens,Unknown
72707,Manhattan,Papillon
72708,Manhattan,Shih Tzu Crossbreed
72709,Staten Island,Cocker Spaniel
72710,Brooklyn,Chihuahua
72711,Manhattan,Chihuahua Crossbreed
72712,Brooklyn,Labrador Retriever
72713,Queens,Boston Terrier
72714,Queens,Shih Tzu
72715,Brooklyn,Labrador Retriever Crossbreed
72716,Manhattan,"Poodle, Standard"
72717,Brooklyn,Schnauzer Crossbreed
72718,Manhattan,Goldendoodle
72719,Queens,Shih Tzu Crossbreed
72720,Manhattan,"Bull Dog, English"
72721,Brooklyn,Pomeranian
72722,Manhattan,Norwich Terrier
72723,Brooklyn,Beagle Crossbreed
72724,Queens,Unknown
72725,Manhattan,Chihuahua
72726,Queens,Poodle Crossbreed
72727,Bronx,Shih Tzu Crossbreed
72728,Brooklyn,"Schnauzer, Standard"
72729,Manhattan,Chesapeake Bay Retriever
72730,Brooklyn,Unknown
72731,Brooklyn,"Welsh Corgi, Pembroke"
72732,Bronx,Shih Tzu
72733,Brooklyn,American Pit Bull Mix / Pit Bull Mix
72734,Brooklyn,Shih Tzu
72735,Manhattan,Maltese
72736,Brooklyn,"Poodle, Miniature"
72737,Brooklyn,"Schnauzer, Standard"
72738,Manhattan,Terrier mix
72739,Staten Island,Shih Tzu
72740,Brooklyn,Unknown
72741,Brooklyn,Shih Tzu
72742,Manhattan,Shiba Inu
72743,Manhattan,Maltese Crossbreed
72744,Manhattan,Cocker Spaniel
72745,Manhattan,Wire Fox Terrier
72746,Manhattan,Beagle
72747,Brooklyn,Cocker Spaniel
72748,Manhattan,Cocker Spaniel
72749,Manhattan,Siberian Husky
72750,Staten Island,Boston Terrier
72751,Manhattan,Unknown
72752,Brooklyn,"Schnauzer, Standard"
72753,Brooklyn,Beagle Crossbreed
72754,Queens,Poodle
72755,Queens,Unknown
72756,Staten Island,German Shepherd Dog
72757,Queens,Maltese
72758,Manhattan,Chihuahua
72759,Brooklyn,Labrador Retriever
72760,Queens,Shih Tzu
72761,Queens,Golden Retriever
72762,Manhattan,Chihuahua Crossbreed
72763,Bronx,Pomeranian
72764,Staten Island,Chihuahua
72765,Brooklyn,Lhasa Apso
72766,Brooklyn,Cocker Spaniel
72767,Brooklyn,Unknown
72768,Bronx,Shih Tzu
72769,Queens,Unknown
72770,Brooklyn,Greyhound
72771,Manhattan,Yorkshire Terrier Crossbreed
72772,Bronx,Golden Retriever
72773,Queens,Beagle
