UID,Borough,Gender
81293,Bronx,F
81294,Manhattan,M
81295,Brooklyn,M
81296,Manhattan,M
81297,Brooklyn,M
81298,Manhattan,F
81299,Bronx,M
81300,Brooklyn,F
81301,Brooklyn,M
81302,Manhattan,F
81303,Manhattan,M
81304,Manhattan,F
81305,Manhattan,M
81306,Manhattan,M
81307,Manhattan,M
81308,Manhattan,M
81309,Queens,M
81310,Queens,F
81311,Brooklyn,F
81312,Brooklyn,F
81313,Manhattan,F
81314,Bronx,F
81315,Queens,M
81316,Manhattan,M
81317,Queens,M
81318,Queens,F
81319,Brooklyn,F
81320,Staten Island,F
81321,Queens,F
81322,Manhattan,M
81323,Staten Island,M
81324,Staten Island,M
81325,Queens,M
81326,Staten Island,M
81327,Manhattan,F
81328,Queens,F
81329,Brooklyn,M
81330,Manhattan,M
81331,Queens,M
81332,Manhattan,M
81333,Manhattan,F
81334,Manhattan,F
81335,Manhattan,F
81336,Bronx,M
81337,Manhattan,F
81338,Brooklyn,F
81339,Queens,M
81340,Brooklyn,F
81341,Manhattan,F
81342,Queens,M
81343,Brooklyn,F
81344,Staten Island,M
81345,Manhattan,M
81346,Brooklyn,F
81347,Queens,F
81348,Queens,F
81349,Queens,F
81350,Brooklyn,F
81351,Brooklyn,F
81352,Queens,M
81353,Bronx,M
81354,Manhattan,F
81355,Manhattan,F
81356,Brooklyn,M
81357,Manhattan,M
81358,Bronx,M
81359,Bronx,F
81360,Queens,F
81361,Queens,F
81362,Manhattan,F
81363,Brooklyn,M
81364,Bronx,M
81365,Bronx,M
81366,Staten Island,F
81367,Manhattan,F
81368,Manhattan,M
81369,Manhattan,M
81370,Manhattan,M
81371,Manhattan,M
81372,Bronx,F
81373,Brooklyn,M
81374,Brooklyn,F
81375,Brooklyn,F
81378,Manhattan,M
81379,Manhattan,M
81380,Manhattan,M
81381,Brooklyn,M
81382,Brooklyn,M
81383,Staten Island,M
81384,Manhattan,M
81385,Queens,F
81386,Bronx,F
81387,Manhattan,F
81388,Brooklyn,M
81389,Queens,F
81390,Queens,F
81391,Brooklyn,F
81392,Bronx,M
81393,Brooklyn,M
81394,Manhattan,M
81395,Manhattan,M
81396,Queens,M
81397,Manhattan,F
81398,Manhattan,F
81399,Queens,M
81400,Manhattan,F
81401,Manhattan,M
81402,Manhattan,M
81403,Staten Island,M
81404,Staten Island,M
81405,Manhattan,M
81406,Queens,M
81407,Manhattan,M
81408,Queens,M
81409,Queens,F
81410,Brooklyn,F
81411,Queens,M
81412,Staten Island,M
81413,Manhattan,F
81414,Staten Island,F
81415,Brooklyn,M
81416,Manhattan,F
81417,Queens,M
81418,Brooklyn,F
81419,Brooklyn,M
81420,Queens,M
81421,Manhattan,M
81422,Manhattan,M
81423,Staten Island,F
81424,Brooklyn,M
81425,Manhattan,M
81426,Manhattan,M
81427,Manhattan,M
81428,Staten Island,M
81429,Manhattan,F
81430,Manhattan,F
81431,Manhattan,M
81432,Manhattan,M
81433,Queens,M
81434,Queens,F
81435,Brooklyn,F
81436,Queens,F
81437,Staten Island,F
81438,Queens,F
81439,Brooklyn,F
81440,Queens,F
81441,Manhattan,F
81442,Brooklyn,F
81443,Queens,F
81444,Brooklyn,F
81445,Manhattan,M
81446,Manhattan,F
81447,Brooklyn,F
81448,Brooklyn,M
81449,Manhattan,F
81450,Queens,M
81451,Brooklyn,F
81452,Queens,M
81453,Brooklyn,F
81454,Brooklyn,F
81455,Manhattan,F
81456,Staten Island,M
81457,Queens,M
81458,Queens,M
81459,Brooklyn,F
81460,Manhattan,M
81461,Staten Island,F
81462,Queens,M
81463,Manhattan,M
81464,Staten Island,M
81465,Bronx,M
81466,Manhattan,F
81467,Manhattan,F
81468,Bronx,F
81469,Manhattan,F
81470,Brooklyn,F
81471,Manhattan,F
81472,Queens,M
81473,Manhattan,M
81474,Manhattan,M
81475,Manhattan,M
81476,Queens,F
81477,Manhattan,F
81478,Brooklyn,M
81479,Queens,M
81480,Queens,M
81481,Queens,F
81482,Manhattan,F
81483,Queens,M
81484,Queens,M
81485,Manhattan,F
81486,Queens,F
81489,Brooklyn,M
81490,Manhattan,M
81491,Bronx,F
81492,Queens,F
81493,Brooklyn,M
81494,Brooklyn,M
81495,Queens,F
81496,Bronx,F
81497,Manhattan,M
81498,Bronx,F
81499,Bronx,F
81500,Manhattan,M
81501,Brooklyn,F
81502,Queens,M
81503,Queens,F
81504,Brooklyn,M
81505,Brooklyn,M
81506,Manhattan,M
81507,Manhattan,M
81508,Brooklyn,M
81509,Manhattan,M
81510,Brooklyn,F
81511,Queens,F
81512,Manhattan,F
81513,Queens,M
81514,Brooklyn,M
81515,Queens,M
81517,Staten Island,F
81518,Queens,F
81519,Brooklyn,M
81520,Brooklyn,M
81521,Queens,M
81522,Bronx,M
81523,Manhattan,M
81524,Brooklyn,M
81526,Bronx,M
81527,Manhattan,M
81528,Manhattan,M
81529,Brooklyn,M
81530,Manhattan,M
81531,Manhattan,M
81532,Manhattan,M
81533,Queens,F
81534,Brooklyn,F
81535,Queens,M
81536,Staten Island,M
81537,Manhattan,M
81538,Bronx,M
81540,Manhattan,F
81541,Manhattan,F
81545,Brooklyn,F
81546,Staten Island,M
81547,Manhattan,F
81548,Queens,F
81549,Staten Island,M
81550,Manhattan,F
81551,Manhattan,M
81552,Manhattan,F
81553,Bronx,F
81554,Manhattan,F
81555,Manhattan,M
81556,Brooklyn,F
81557,Brooklyn,F
81558,Brooklyn,M
81559,Staten Island,M
81560,Staten Island,F
81561,Queens,F
81562,Manhattan,F
81563,Queens,F
81564,Manhattan,F
81565,Bronx,F
81566,Queens,M
81567,Bronx,M
81568,Manhattan,M
81569,Brooklyn,M
81570,Brooklyn,M
81571,Staten Island,F
81572,Manhattan,M
81573,Brooklyn,M
81574,Manhattan,M
81575,Staten Island,M
81576,Bronx,M
81577,Manhattan,M
81578,Manhattan,F
81579,Queens,F
81580,Bronx,M
81581,Brooklyn,F
81582,Manhattan,M
81583,Manhattan,M
81584,Queens,M
81585,Brooklyn,M
81586,Brooklyn,M
81587,Brooklyn,F
81588,Manhattan,F
81589,Manhattan,M
81590,Staten Island,M
81591,Bronx,F
81592,Brooklyn,F
81593,Queens,F
81594,Brooklyn,M
81595,Brooklyn,M
81596,Queens,F
81597,Manhattan,M
81598,Queens,M
81599,Manhattan,F
81600,Queens,F
81601,Brooklyn,F
81602,Brooklyn,M
81603,Manhattan,M
81604,Manhattan,F
81605,Brooklyn,F
81606,Queens,M
81607,Bronx,M
81608,Queens,F
81609,Queens,F
81610,Brooklyn,M
81611,Queens,F
81612,Queens,F
81613,Queens,M
81614,Queens,F
81615,Bronx,M
81616,Brooklyn,M
81617,Brooklyn,M
81618,Manhattan,F
81619,Brooklyn,M
81620,Manhattan,M
81621,Manhattan,F
81622,Queens,F
81623,Queens,M
81624,Brooklyn,M
81625,Brooklyn,F
81626,Brooklyn,M
81627,Manhattan,M
81628,Manhattan,M
81629,Queens,M
81630,Manhattan,F
81631,Manhattan,F
81632,Manhattan,F
81633,Queens,F
81634,Manhattan,M
81635,Manhattan,M
81636,Brooklyn,M
81637,Staten Island,M
81638,Queens,M
81639,Manhattan,M
81640,Manhattan,M
81641,Queens,M
81642,Manhattan,M
81643,Brooklyn,M
81644,Queens,M
81645,Brooklyn,M
81646,Manhattan,M
81647,Bronx,M
81648,Brooklyn,F
81649,Queens,F
81650,Queens,F
81651,Bronx,M
81652,Queens,M
81653,Staten Island,F
81654,Bronx,F
81655,Brooklyn,M
81656,Queens,M
81657,Queens,M
81658,Manhattan,F
81659,Manhattan,F
81660,Brooklyn,F
81661,Staten Island,F
81662,Brooklyn,F
81663,Brooklyn,F
81664,Brooklyn,F
81665,Manhattan,M
81666,Manhattan,F
81667,Brooklyn,F
81668,Manhattan,M
81669,Manhattan,M
81670,Manhattan,F
81671,Brooklyn,M
81672,Manhattan,F
81673,Queens,M
81674,Bronx,M
81675,Queens,M
81676,Manhattan,M
81677,Staten Island,M
81678,Manhattan,M
81679,Manhattan,M
81683,Queens,M
81684,Bronx,F
81685,Bronx,F
81686,Bronx,F
81687,Queens,F
81688,Queens,M
81689,Manhattan,F
81690,Manhattan,M
81691,Manhattan,M
81692,Bronx,M
81693,Queens,M
81694,Brooklyn,F
81695,Manhattan,M
81696,Brooklyn,F
81697,Brooklyn,F
81698,Manhattan,M
81699,Bronx,M
81700,Manhattan,M
81701,Queens,F
81702,Manhattan,F
81703,Manhattan,F
81704,Manhattan,F
81705,Brooklyn,M
81706,Manhattan,F
81707,Queens,M
81708,Queens,F
81709,Queens,F
81710,Queens,F
81711,Queens,F
81712,Brooklyn,M
81713,Manhattan,M
81714,Brooklyn,F
81715,Brooklyn,M
81716,Manhattan,F
81717,Queens,M
81718,Queens,M
81719,Bronx,F
81720,Queens,M
81721,Bronx,F
81722,Manhattan,F
81723,Bronx,M
81724,Manhattan,F
81725,Staten Island,F
81726,Queens,M
81727,Queens,F
81728,Manhattan,M
81729,Bronx,M
81730,Brooklyn,M
81731,Manhattan,M
81732,Staten Island,M
81733,Queens,M
81734,Manhattan,F
81735,Manhattan,F
81736,Brooklyn,M
81737,Manhattan,F
81738,Manhattan,M
81739,Queens,M
81740,Queens,M
81741,Staten Island,F
81742,Queens,M
81743,Manhattan,M
81744,Brooklyn,M
81745,Queens,M
81746,Staten Island,M
81747,Queens,M
81748,Manhattan,M
81749,Brooklyn,M
81750,Manhattan,M
81751,Bronx,F
81752,Manhattan,F
81753,Bronx,M
81754,Manhattan,M
81755,Queens,M
81756,Queens,F
81757,Brooklyn,F
81758,Manhattan,F
81759,Brooklyn,F
81760,Manhattan,F
81761,Brooklyn,F
81762,Manhattan,M
81763,Queens,M
81764,Manhattan,M
81765,Brooklyn,F
81766,Brooklyn,M
81767,Staten Island,M
81768,Queens,M
81769,Queens,M
81770,Manhattan,M
81771,Staten Island,M
81772,Queens,F
81773,Brooklyn,M
81774,Brooklyn,M
81775,Manhattan,M
81776,Manhattan,M
81777,Brooklyn,F
81778,Queens,M
81779,Queens,F
81780,Manhattan,F
81781,Manhattan,F
81782,Manhattan,M
81783,Manhattan,M
81784,Manhattan,F
81785,Manhattan,M
81786,Staten Island,F
81787,Manhattan,F
81788,Manhattan,F
81789,Brooklyn,F
81790,Queens,F
81791,Brooklyn,F
81792,Manhattan,M
81793,Queens,M
81794,Bronx,M
81795,Queens,M
81796,Bronx,M
81797,Bronx,F
81798,Brooklyn,M
81799,Brooklyn,M
81800,Brooklyn,F
81801,Staten Island,F
81802,Bronx,F
81803,Manhattan,F
81804,Queens,M
81805,Manhattan,F
81806,Brooklyn,F
81807,Brooklyn,F
81808,Queens,F
81809,Queens,M
81810,Queens,M
81811,Brooklyn,M
81812,Manhattan,F
81813,Manhattan,F
81814,Brooklyn,M
81815,Bronx,M
81816,Manhattan,M
81817,Manhattan,M
81818,Queens,M
81819,Brooklyn,F
81820,Queens,M
81821,Queens,F
81822,Manhattan,M
81823,Manhattan,M
81824,Manhattan,M
81825,Manhattan,M
81826,Manhattan,F
81827,Manhattan,M
81828,Manhattan,M
81829,Brooklyn,F
81830,Queens,F
81831,Staten Island,F
81832,Brooklyn,F
81833,Manhattan,F
81834,Queens,M
81835,Brooklyn,M
81836,Manhattan,F
81837,Queens,F
81838,Manhattan,M
81839,Brooklyn,M
81840,Manhattan,M
81841,Manhattan,F
81842,Manhattan,F
81843,Staten Island,M
81844,Manhattan,F
81845,Queens,F
81846,Brooklyn,M
81847,Bronx,M
81848,Manhattan,M
81849,Queens,F
81850,Brooklyn,M
81851,Manhattan,M
81852,Staten Island,F
81853,Queens,M
81854,Manhattan,F
81855,Staten Island,F
81856,Manhattan,M
81857,Brooklyn,F
81858,Brooklyn,F
81859,Bronx,F
81860,Manhattan,F
81861,Manhattan,F
81862,Brooklyn,F
81863,Queens,F
81864,Queens,M
81865,Brooklyn,F
81866,Manhattan,F
81867,Staten Island,M
81868,Queens,F
81869,Manhattan,M
81870,Bronx,F
81871,Manhattan,M
81872,Brooklyn,M
81873,Manhattan,M
81874,Queens,F
81875,Brooklyn,M
81876,Queens,M
81877,Manhattan,M
81878,Brooklyn,M
81879,Bronx,M
81880,Bronx,M
81881,Manhattan,M
81882,Brooklyn,M
81883,Brooklyn,F
81884,Queens,F
81885,Staten Island,M
81886,Brooklyn,M
81887,Queens,M
81888,Queens,M
81889,Staten Island,F
81890,Manhattan,M
81891,Bronx,M
81892,Queens,M
81893,Staten Island,M
81894,Manhattan,M
81895,Brooklyn,M
81896,Bronx,M
81897,Queens,M
81898,Staten Island,M
81899,Bronx,F
81900,Bronx,F
81901,Manhattan,F
81902,Manhattan,M
81903,Manhattan,F
81904,Queens,M
81905,Queens,M
81906,Manhattan,M
81907,Brooklyn,M
81908,Queens,F
81909,Brooklyn,M
81910,Manhattan,M
81911,Brooklyn,F
81912,Queens,M
81913,Manhattan,M
81914,Manhattan,F
81915,Brooklyn,F
81916,Queens,M
81917,Manhattan,F
81918,Bronx,M
81919,Bronx,M
81920,Manhattan,M
81921,Queens,F
81922,Brooklyn,F
81923,Manhattan,F
81924,Manhattan,F
81925,Queens,F
81926,Manhattan,F
81927,Bronx,F
81928,Manhattan,F
81929,Brooklyn,M
81930,Queens,M
81931,Brooklyn,F
81932,Manhattan,M
81933,Brooklyn,F
81934,Manhattan,M
81935,Staten Island,M
81936,Queens,F
81937,Queens,M
81938,Manhattan,F
81939,Queens,F
81940,Queens,M
81941,Queens,F
81942,Manhattan,F
81943,Brooklyn,F
81944,Staten Island,M
81945,Staten Island,M
81946,Manhattan,F
81947,Queens,F
81948,Manhattan,M
81949,Brooklyn,F
81950,Queens,M
81951,Staten Island,F
81952,Bronx,M
81953,Staten Island,F
81954,Bronx,M
81955,Manhattan,F
81956,Queens,F
81957,Manhattan,F
81958,Manhattan,M
81959,Manhattan,F
81960,Manhattan,F
81961,Staten Island,F
81962,Manhattan,M
81963,Manhattan,F
81964,Brooklyn,M
81965,Manhattan,F
81966,Bronx,M
81967,Manhattan,M
81968,Bronx,M
81969,Staten Island,F
81970,Queens,M
81971,Manhattan,M
81972,Queens,F
81973,Brooklyn,M
81974,Manhattan,M
81975,Manhattan,M
81976,Queens,M
81977,Queens,M
81978,Staten Island,M
81979,Staten Island,F
81980,Queens,F
81982,Staten Island,F
81983,Queens,F
81984,Brooklyn,M
81985,Staten Island,F
81986,Bronx,F
81987,Brooklyn,F
81988,Brooklyn,M
81989,Brooklyn,F
81990,Queens,M
81991,Manhattan,M
81992,Manhattan,F
81993,Bronx,F
81994,Queens,M
81995,Manhattan,M
81996,Manhattan,M
81997,Manhattan,F
81998,Staten Island,F
81999,Manhattan,F
82000,Manhattan,M
82001,Queens,M
82002,Staten Island,F
82003,Manhattan,M
82004,Manhattan,F
82005,Queens,M
82006,Brooklyn,F
82007,Brooklyn,F
82008,Bronx,M
82009,Queens,M
82010,Bronx,M
82011,Brooklyn,M
82012,Manhattan,F
82013,Manhattan,F
82014,Brooklyn,M
82015,Queens,M
82016,Manhattan,M
82017,Brooklyn,M
82018,Brooklyn,M
82019,Manhattan,M
82020,Manhattan,F
82021,Manhattan,M
82022,Queens,M
82023,Manhattan,M
82024,Queens,M
82025,Queens,F
82026,Brooklyn,M
82027,Queens,M
82028,Staten Island,M
82029,Brooklyn,M
82030,Staten Island,F
82031,Manhattan,F
82032,Queens,F
82033,Staten Island,M
82034,Manhattan,M
82035,Manhattan,F
82036,Manhattan,M
82037,Staten Island,F
82038,Brooklyn,M
82039,Manhattan,M
82040,Queens,F
82041,Manhattan,F
82042,Brooklyn,M
82043,Brooklyn,M
82044,Brooklyn,M
82045,Manhattan,F
82046,Queens,M
82047,Queens,M
82048,Manhattan,M
82049,Brooklyn,F
82050,Brooklyn,F
82051,Bronx,M
82052,Queens,F
82053,Manhattan,F
82054,Staten Island,F
82055,Manhattan,F
82056,Manhattan,F
82057,Manhattan,F
82058,Bronx,M
82059,Manhattan,F
82061,Brooklyn,F
82062,Manhattan,M
82063,Manhattan,F
82064,Manhattan,M
82065,Bronx,F
82066,Staten Island,M
82067,Manhattan,M
82068,Brooklyn,M
82069,Staten Island,M
82070,Queens,M
82071,Staten Island,F
82072,Queens,M
82073,Brooklyn,M
82074,Manhattan,M
82075,Staten Island,F
82076,Brooklyn,F
82077,Queens,M
82078,Manhattan,F
82079,Queens,F
82080,Queens,M
82081,Staten Island,F
82082,Manhattan,F
82083,Manhattan,F
82084,Queens,F
82085,Brooklyn,M
82086,Manhattan,F
82087,Brooklyn,F
82088,Manhattan,M
82089,Manhattan,M
82090,Bronx,M
82091,Bronx,F
82092,Manhattan,F
82093,Bronx,F
82094,Bronx,F
82095,Manhattan,M
82096,Brooklyn,F
82097,Manhattan,F
82098,Manhattan,M
82099,Staten Island,M
82100,Bronx,M
82101,Bronx,F
82102,Brooklyn,F
82103,Brooklyn,F
82104,Brooklyn,F
82105,Manhattan,F
82106,Brooklyn,M
82107,Manhattan,F
82108,Brooklyn,F
82109,Manhattan,F
82110,Brooklyn,F
82111,Manhattan,F
82112,Queens,M
82113,Queens,M
82114,Brooklyn,F
82115,Brooklyn,F
82116,Brooklyn,F
82117,Queens,F
82118,Manhattan,M
82119,Brooklyn,M
82120,Bronx,M
82121,Manhattan,M
82122,Manhattan,M
82123,Manhattan,M
82124,Manhattan,M
82125,Bronx,M
82126,Brooklyn,M
82127,Staten Island,F
82128,Queens,M
82129,Brooklyn,F
82130,Queens,F
82131,Manhattan,F
82132,Bronx,M
82133,Manhattan,M
82134,Manhattan,M
82135,Queens,F
82136,Manhattan,M
82137,Bronx,M
82138,Manhattan,M
82139,Queens,M
82140,Brooklyn,M
82141,Manhattan,F
82142,Queens,F
82143,Staten Island,M
82144,Queens,M
82145,Manhattan,M
82146,Staten Island,M
82147,Brooklyn,M
82148,Queens,M
82149,Manhattan,M
82150,Manhattan,M
82151,Manhattan,M
82152,Brooklyn,F
82153,Queens,M
82154,Brooklyn,F
82155,Manhattan,M
82156,Manhattan,M
82157,Queens,M
82158,Manhattan,M
82159,Queens,F
82160,Brooklyn,F
82161,Manhattan,F
82162,Manhattan,F
82163,Manhattan,F
82164,Manhattan,F
82165,Brooklyn,F
82166,Bronx,F
82167,Brooklyn,F
82168,Manhattan,F
82169,Manhattan,M
82170,Manhattan,F
82171,Brooklyn,F
82172,Bronx,F
82173,Bronx,F
82174,Brooklyn,M
82175,Manhattan,M
82176,Manhattan,M
82177,Queens,F
82178,Brooklyn,F
82179,Manhattan,M
82180,Bronx,F
82181,Queens,M
82182,Manhattan,F
82183,Manhattan,F
82184,Manhattan,F
82185,Brooklyn,M
82186,Queens,M
82187,Manhattan,M
82189,Bronx,M
82190,Manhattan,F
82191,Staten Island,F
82192,Queens,F
82193,Manhattan,M
82194,Brooklyn,M
82195,Staten Island,M
82196,Manhattan,F
82197,Queens,F
82198,Manhattan,M
82199,Bronx,M
82200,Brooklyn,M
82201,Queens,M
82202,Manhattan,M
82203,Manhattan,M
82204,Queens,M
82205,Bronx,M
82206,Staten Island,M
82207,Manhattan,F
82208,Brooklyn,F
82209,Brooklyn,F
82210,Queens,F
82211,Manhattan,F
82212,Manhattan,M
82213,Brooklyn,M
82214,Staten Island,F
82215,Bronx,M
82216,Manhattan,M
82217,Manhattan,M
82218,Queens,M
82219,Queens,F
82220,Bronx,M
82221,Staten Island,F
82222,Brooklyn,F
82223,Brooklyn,M
82224,Manhattan,M
82225,Brooklyn,M
82226,Manhattan,M
82227,Brooklyn,M
82228,Manhattan,F
82229,Manhattan,F
82230,Manhattan,M
82231,Brooklyn,F
82232,Brooklyn,F
82233,Manhattan,F
82234,Bronx,F
82235,Manhattan,F
82236,Manhattan,M
82237,Manhattan,F
82238,Manhattan,F
82239,Queens,M
82240,Manhattan,F
82241,Manhattan,F
82242,Staten Island,M
82243,Manhattan,F
82244,Bronx,M
82245,Bronx,M
82246,Brooklyn,M
82247,Brooklyn,M
82248,Queens,F
82249,Queens,M
82250,Manhattan,M
82251,Manhattan,F
82252,Manhattan,M
82253,Manhattan,M
82254,Bronx,M
82255,Brooklyn,M
82256,Brooklyn,M
82257,Manhattan,M
82258,Manhattan,M
82259,Queens,M
82260,Staten Island,M
82261,Manhattan,F
82262,Brooklyn,M
82263,Brooklyn,M
82264,Manhattan,M
82265,Bronx,M
82266,Bronx,M
82267,Brooklyn,F
82268,Manhattan,F
82269,Brooklyn,M
82270,Manhattan,M
82271,Brooklyn,M
82272,Manhattan,M
82273,Queens,M
82274,Manhattan,M
82275,Queens,M
82276,Staten Island,F
82277,Manhattan,M
82278,Manhattan,F
82279,Queens,M
82280,Manhattan,M
82281,Manhattan,M
82282,Queens,M
82283,Manhattan,F
82284,Manhattan,M
82285,Manhattan,F
82286,Queens,F
82287,Manhattan,M
82288,Brooklyn,F
82289,Manhattan,F
82290,Manhattan,F
82291,Queens,F
82292,Manhattan,M
82293,Manhattan,F
82294,Brooklyn,F
82295,Manhattan,F
82296,Queens,M
82297,Manhattan,F
82298,Brooklyn,M
82299,Brooklyn,M
82300,Queens,M
82301,Manhattan,F
82302,Brooklyn,M
82303,Bronx,M
82304,Staten Island,M
82305,Brooklyn,M
82306,Manhattan,F
82307,Queens,F
82308,Manhattan,M
82309,Queens,M
82310,Queens,M
82311,Manhattan,M
82312,Queens,M
82313,Manhattan,M
82314,Brooklyn,M
82315,Manhattan,F
82316,Staten Island,M
82317,Staten Island,M
82318,Manhattan,M
82319,Brooklyn,M
82320,Manhattan,F
82321,Brooklyn,M
82323,Bronx,M
82324,Manhattan,M
82325,Queens,M
82326,Queens,M
82327,Queens,M
82328,Queens,M
82329,Queens,M
82330,Brooklyn,F
82331,Bronx,M
82332,Bronx,F
82333,Brooklyn,F
82334,Bronx,M
82335,Queens,M
82336,Bronx,F
82337,Brooklyn,M
82338,Manhattan,F
82339,Bronx,F
82340,Bronx,M
82341,Bronx,F
82342,Bronx,M
82343,Queens,M
82344,Manhattan,M
82345,Queens,F
82346,Manhattan,M
82347,Bronx,M
82348,Staten Island,F
82349,Manhattan,F
82350,Brooklyn,F
82351,Manhattan,M
82352,Brooklyn,M
82353,Manhattan,F
82354,Manhattan,M
82355,Queens,M
82356,Queens,F
82357,Queens,M
82358,Manhattan,F
82359,Manhattan,F
82360,Queens,F
82361,Staten Island,M
82362,Queens,M
82363,Manhattan,M
82364,Brooklyn,F
82365,Bronx,M
82366,Queens,M
82367,Staten Island,F
82368,Queens,M
82369,Queens,M
82370,Brooklyn,F
82371,Brooklyn,F
82372,Brooklyn,F
82373,Queens,F
82374,Queens,F
82375,Manhattan,F
82376,Brooklyn,M
82377,Queens,M
82378,Manhattan,M
82379,Queens,F
82380,Queens,F
82381,Manhattan,F
82382,Brooklyn,M
82383,Staten Island,M
82384,Manhattan,F
82385,Bronx,M
82386,Manhattan,F
82387,Manhattan,F
82388,Queens,M
82389,Staten Island,M
82390,Manhattan,M
82391,Brooklyn,F
82392,Queens,M
82393,Manhattan,F
82394,Staten Island,F
82395,Manhattan,M
82396,Brooklyn,M
82397,Manhattan,M
82398,Queens,M
82399,Brooklyn,M
82400,Queens,M
82401,Manhattan,M
82402,Manhattan,F
82403,Queens,M
82404,Manhattan,F
82405,Manhattan,M
82406,Manhattan,M
82407,Manhattan,F
82408,Manhattan,F
82409,Brooklyn,M
82410,Brooklyn,M
82411,Manhattan,M
82412,Queens,M
82413,Staten Island,M
82414,Manhattan,F
82415,Brooklyn,M
82416,Brooklyn,M
82417,Queens,F
82418,Manhattan,F
82419,Brooklyn,F
82420,Staten Island,M
82421,Manhattan,M
82422,Queens,F
82423,Manhattan,F
82424,Brooklyn,F
82425,Manhattan,M
82426,Manhattan,M
82429,Queens,M
82430,Queens,F
82431,Queens,F
82432,Queens,F
82433,Queens,F
82434,Bronx,M
82435,Manhattan,M
82436,Queens,F
82437,Bronx,M
82438,Queens,M
82441,Queens,M
82443,Staten Island,F
82444,Staten Island,F
82445,Queens,F
82446,Manhattan,M
82447,Queens,M
82448,Brooklyn,F
82449,Manhattan,F
82450,Queens,M
82451,Brooklyn,M
82452,Queens,F
82453,Queens,M
82454,Manhattan,M
82455,Manhattan,F
82456,Bronx,F
82457,Queens,M
82458,Brooklyn,M
82459,Brooklyn,M
82460,Brooklyn,M
82461,Bronx,M
82462,Queens,F
82463,Queens,F
82464,Brooklyn,M
82465,Queens,M
82466,Brooklyn,F
82467,Manhattan,M
82468,Brooklyn,F
82469,Manhattan,F
82470,Brooklyn,F
82471,Brooklyn,F
82472,Manhattan,M
82473,Manhattan,F
82474,Manhattan,F
82475,Queens,F
82476,Brooklyn,F
82477,Manhattan,M
82478,Manhattan,M
82479,Queens,M
82480,Queens,F
82481,Brooklyn,F
82482,Queens,M
82483,Manhattan,F
82484,Queens,F
82485,Brooklyn,M
82486,Queens,M
82487,Bronx,M
82488,Brooklyn,F
82489,Brooklyn,F
82490,Brooklyn,F
82491,Staten Island,F
82492,Brooklyn,F
82493,Manhattan,M
82494,Queens,M
82495,Queens,M
82496,Bronx,F
82497,Manhattan,F
82498,Queens,F
82499,Brooklyn,M
82500,Staten Island,M
82501,Brooklyn,M
82502,Brooklyn,M
82503,Queens,M
82504,Manhattan,M
82505,Queens,F
82506,Staten Island,M
82507,Brooklyn,M
82508,Staten Island,F
82509,Staten Island,F
82510,Staten Island,F
82511,Brooklyn,F
82512,Manhattan,M
82513,Queens,M
82514,Manhattan,F
82515,Staten Island,M
82516,Manhattan,F
82517,Brooklyn,M
82518,Queens,M
82519,Brooklyn,M
82520,Brooklyn,M
82521,Bronx,M
82522,Manhattan,M
82523,Staten Island,F
82524,Queens,M
82525,Queens,F
82526,Bronx,M
82527,Queens,M
82528,Queens,F
82529,Manhattan,F
82530,Queens,M
82531,Brooklyn,F
82532,Brooklyn,M
82533,Brooklyn,F
82534,Queens,F
82535,Queens,F
82536,Manhattan,F
82537,Manhattan,F
82538,Brooklyn,F
82539,Manhattan,F
82540,Brooklyn,F
82541,Manhattan,M
82542,Brooklyn,F
82543,Staten Island,M
82544,Brooklyn,M
82545,Brooklyn,M
82547,Manhattan,M
82548,Queens,F
82549,Bronx,F
82550,Queens,M
82551,Queens,M
82552,Manhattan,M
82553,Brooklyn,F
82554,Brooklyn,M
82555,Brooklyn,F
82556,Bronx,F
82557,Manhattan,M
82558,Bronx,M
82559,Manhattan,M
82560,Queens,M
82561,Bronx,M
82562,Queens,F
82563,Manhattan,F
82564,Brooklyn,F
82565,Queens,M
82566,Brooklyn,F
82567,Brooklyn,M
82568,Brooklyn,F
82569,Manhattan,M
82570,Brooklyn,F
82571,Brooklyn,F
82572,Staten Island,M
82573,Brooklyn,M
82574,Bronx,F
82575,Brooklyn,M
82576,Manhattan,M
82577,Brooklyn,M
82578,Bronx,M
82579,Staten Island,M
82580,Manhattan,M
82581,Brooklyn,F
82582,Staten Island,M
82583,Brooklyn,M
82584,Staten Island,F
82585,Queens,M
82586,Bronx,M
82587,Brooklyn,F
82588,Staten Island,F
82589,Manhattan,M
82590,Manhattan,F
82591,Bronx,M
82592,Bronx,F
82593,Manhattan,M
82594,Manhattan,M
82595,Manhattan,M
82596,Brooklyn,F
82597,Manhattan,F
82598,Manhattan,F
82599,Queens,M
82600,Queens,M
82601,Manhattan,F
82602,Manhattan,F
82603,Queens,M
82604,Bronx,M
82605,Bronx,M
82606,Manhattan,F
82607,Bronx,M
82608,Queens,M
82609,Brooklyn,M
82610,Manhattan,M
82611,Brooklyn,F
82612,Queens,F
82613,Queens,M
82614,Brooklyn,F
82615,Manhattan,F
82616,Bronx,M
82617,Brooklyn,M
82618,Manhattan,M
82619,Queens,M
82620,Brooklyn,M
82621,Brooklyn,F
82622,Queens,M
82623,Bronx,M
82624,Brooklyn,F
82625,Bronx,F
82626,Manhattan,F
82627,Manhattan,M
