UID,Borough,Name
29798,Bronx,SARAH
29799,Bronx,NENA
29800,Manhattan,NEW 
29801,Queens,NIBBLES
29804,Brooklyn,LILAH
29805,Brooklyn,NINA 
29806,Manhattan,NOOLAH
29807,Staten Island,ZOE
29808,Brooklyn,ZOEY
29809,Bronx,ZENCHI
29810,Manhattan,LAYLA
29811,Manhattan,LANA
29812,Manhattan,LEXIE
29813,Staten Island,LEO
29814,Manhattan,LEUHA
29815,Bronx,LEVI 
29816,Brooklyn,DEWEY
29817,Manhattan,DEWEY
29818,Manhattan,DIAMOND 
29819,Brooklyn,DIESEL
29820,Brooklyn,DEEMON
29821,Staten Island,DENIM
29822,Manhattan,DEE 
29823,Queens,DANA
29824,Staten Island,DANA
29825,Queens,BUDDY
29826,Brooklyn,BOUDREAUX
29827,Brooklyn,BOOTS
29828,Brooklyn,BROOKLYN
29829,Queens,BRICE
29830,Queens,WILLIS
29831,Queens,VAN 
29832,Brooklyn,VADER
29833,Queens,V22598-BELLA
29835,Staten Island,ROMEO 
29836,Manhattan,ROCKY
29837,Staten Island,ROSSI
29838,Brooklyn,RUBY 
29839,Brooklyn,ROXY
29840,Bronx,ROYALE
29841,Bronx,ROYAL
29845,Manhattan,NACHO
29847,Manhattan,ROCKY
29848,Brooklyn,MUGSY
29849,Bronx,BABY
29850,Manhattan,AUGGIE
29851,Brooklyn,ARIS
29852,Staten Island,BARBARAERI
29853,Manhattan,BARBARO 
29854,Queens,COCOA 
29855,Manhattan,CODY
29856,Brooklyn,CONNOR
29857,Queens,COLT 
29858,Manhattan,COOPER
29859,Staten Island,KATIE
29860,Brooklyn,KATHERINE
29861,Queens,KAYA 
29862,Brooklyn,KENU
29863,Manhattan,BUSTER
29864,Brooklyn,BUSTER 
29865,Brooklyn,BUSTA 
29866,Queens,GATO 
29867,Brooklyn,GINGER 
29868,Manhattan,GODZILLA
29869,Bronx,GOLDO
29870,Queens,GIZMO
29871,Bronx,NUNU-LITTLE 
29872,Manhattan,OTIS
29873,Queens,OREO 
29874,Queens,SNOWBALL
29875,Bronx,SNOWFLAKE
29876,Queens,SNUGGLES
29877,Manhattan,PADEN 
29878,Bronx,SPARKY
29879,Manhattan,SPENCER
29880,Bronx,SOPHIE
29881,Manhattan,SONNY
29882,Manhattan,SONNY 
29883,Brooklyn,TACO
29884,Queens,T64025-DAISY
29885,Manhattan,SYDNEY
29886,Manhattan,SYDNEY
29887,Manhattan,SYDNE
29888,Brooklyn,SUMO
29889,Manhattan,STELLA
29890,Queens,STEWART
29891,Queens,SPIRIT
29892,Queens,SPIKEY
29893,Manhattan,PHOEBE
29894,Manhattan,STANLEY 
29895,Queens,PEPE 
29896,Brooklyn,PETEY
29897,Manhattan,PAULY
29898,Manhattan,LUCA
29899,Queens,LUCAS 
29900,Staten Island,LUCKY 
29901,Manhattan,APOLLO
29902,Brooklyn,FAGEAN
29903,Manhattan,FARRAH
29904,Bronx,ALEXIS 
29905,Queens,FOXY
29906,Manhattan,LILY
29907,Manhattan,FU
29908,Brooklyn,PEANUT 
29909,Manhattan,PAYTON
29910,Manhattan,SPLASH
29911,Bronx,SPONKY
29912,Queens,STELLA 
29913,Queens,SUGARE 
29914,Staten Island,SUSHI
29915,Queens,TANK
29916,Bronx,TAINA 
29917,Staten Island,SPARTACUS 
29918,Brooklyn,SISI
29919,Queens,SKYLER
29920,Bronx,SNOOPY
29921,Staten Island,SNOWBALL
29922,Manhattan,ORLEE
29923,Manhattan,OSCAR
29924,Brooklyn,ONYX 
29925,Brooklyn,ONYXX
29926,Manhattan,OLIVE
29927,Bronx,ODIE 
29928,Manhattan,GRAYSON
29929,Manhattan,GIZMO
29930,Manhattan,GRACIE
29931,Queens,CASPER 
29932,Brooklyn,BURNIE
29933,Manhattan,BUGSY
29934,Staten Island,BUSTER
29935,Manhattan,BUDDY
29936,Bronx,BUDDY
29937,Manhattan,CARA
29938,Brooklyn,KAI
29939,Queens,DAISY
29940,Bronx,DAH 
29941,Bronx,COQUITA
29942,Manhattan,CRISSIE
29943,Brooklyn,BANDIT
29944,Brooklyn,BAILEY
29945,Manhattan,KOOPER 
29946,Brooklyn,KRATOS
29948,Staten Island,ROLEX 
29949,Brooklyn,VANNA
29951,Manhattan,WHISKEY
29952,Manhattan,BROWNIE
29953,Manhattan,BROWNIE
29954,Manhattan,BOUDIN
29955,Staten Island,DELILAH
29956,Brooklyn,LADY 
29957,Queens,DODO
29958,Brooklyn,LEVI
29959,Brooklyn,LAMAR
29960,Manhattan,LAYLA
29961,Bronx,YODA
29962,Manhattan,ZOE
29963,Manhattan,WISKI
29964,Staten Island,WOOKIE
29965,Brooklyn,WRIGLEY
29966,Queens,NONE
29967,Manhattan,NINA 
29968,Bronx,NELSON
29969,Manhattan,SAMSON
29970,Manhattan,SAMMY 
29971,Brooklyn,SADIE
29972,Manhattan,MELCHO 
29973,Bronx,MERLIN
29974,Brooklyn,MERCEDES
29975,Queens,MAXIMUS 
29976,Queens,MAX
29977,Brooklyn,JAMIE
29978,Brooklyn,CHARLIE 
29979,Manhattan,CHARLIE
29980,Manhattan,CHICHI
29981,Manhattan,CHESTER
29982,Queens,CHESTER 
29983,Manhattan,HYPHEN
29984,Manhattan,JASMINE
29985,Manhattan,CLOVER
29986,Bronx,CIARA
29987,Manhattan,CINDERELLA
29988,Brooklyn,CHLOE
29989,Queens,MILO
29990,Staten Island,MISSY
29991,Brooklyn,MISSY
29992,Brooklyn,MOLLY
29993,Queens,MOLLY
29994,Manhattan,JEZEBEL
29995,Manhattan,JESUS
29996,Queens,JOE 
29997,Manhattan,JOSIE
29998,Brooklyn,SHAKIRA
29999,Staten Island,SHAGGY
30000,Brooklyn,SHADOW
30001,Bronx,SCARFACE
30002,Manhattan,TITO
30003,Manhattan,THEODORE 
30004,Brooklyn,PUDDIN
30005,Brooklyn,PRINCE
30006,Queens,PRINCESS
30007,Manhattan,PIPER
30008,Bronx,PRECIOSA
30009,Brooklyn,PLUTO
30010,Manhattan,DUKE
30011,Brooklyn,DRUSILA
30012,Bronx,DOUGEE
30013,Queens,BELLA
30014,Bronx,BELLA
30015,Manhattan,BELLA
30016,Manhattan,BE-BOP
30017,Brooklyn,LUCY
30018,Queens,LUCKY 
30019,Bronx,LUCKY 
30020,Manhattan,LULU
30021,Brooklyn,ELLA
30022,Queens,EBONY
30023,Brooklyn,DZIGA
30024,Manhattan,LUCKY
30025,Brooklyn,MARCEL
30026,Manhattan,MAGGIE 
30027,Queens,HARRY
30028,Manhattan,HENRY 
30029,Brooklyn,HEIDI
30030,Staten Island,MAGGIE
30031,Queens,MAGGIE
30032,Bronx,HERSHEYS
30033,Manhattan,HOLLY
30034,Queens,BETSY
30035,Brooklyn,BESSIE
30036,Brooklyn,BENNY
30037,Queens,BLAKE
30038,Manhattan,BOGEY
30039,Manhattan,RENEGADE
30040,Staten Island,MAX
30041,Manhattan,MAX
30042,Bronx,RAFELIN 
30043,Queens,ROCCO
30044,Bronx,TOOTSIE
30045,Brooklyn,RILEY 
30046,Manhattan,RILEY
30047,Queens,RILEY
30048,Manhattan,RIGGINS 
30049,Staten Island,TRIXIE 
30050,Staten Island,REX
30051,Manhattan,TUPAC
30052,Manhattan,HANK
30053,Manhattan,BIMBA
30054,Queens,BENNY
30055,Brooklyn,BETTY 
30056,Manhattan,MANCHA
30057,Bronx,LUCKY 
30058,Brooklyn,ELLA
30059,Brooklyn,LUPITA
30060,Manhattan,LUCY
30061,Queens,LUKE
30062,Manhattan,LUKE
30063,Brooklyn,BEAR 
30064,Manhattan,BEAUX 
30065,Staten Island,BELLA
30066,Brooklyn,BENDEL
30067,Staten Island,DUKE
30068,Manhattan,DUNCAN
30069,Manhattan,MADAM
30070,Queens,PRESTON
30071,Bronx,PUDGY 
30072,Manhattan,TEDDY
30073,Manhattan,TIGRE
30074,Manhattan,TOBY
30075,Brooklyn,SCARLETT 
30076,Brooklyn,SIMBA 
30077,Manhattan,MILLIE
30078,Staten Island,JOCELYN
30079,Manhattan,MILO
30080,Manhattan,MISO
30081,Staten Island,CLOVER
30082,Manhattan,JAZZY 
30083,Brooklyn,CHICO
30084,Bronx,CHACHI
30085,Staten Island,CHASE
30086,Manhattan,JACKO
30087,Manhattan,MAXWELL
30088,Brooklyn,MAYA
30089,Brooklyn,MAXIMUS
30090,Queens,FLOEY 
30091,Brooklyn,MELLY
30092,Queens,RYAN
30093,Manhattan,RUFUS
30094,Queens,SASHA
30095,Queens,SAMANTHA
30096,Brooklyn,SAMSON 
30097,Staten Island,NEEKA
30098,Bronx,NEQRITA 
30099,Manhattan,WINSTON
30100,Bronx,YANDEL 
30101,Brooklyn,YOUK
30102,Queens,LALI
30103,Manhattan,LEO 
30104,Staten Island,LEO
30105,Brooklyn,LADY 
30106,Brooklyn,DIESEL
30107,Manhattan,DEXTER
30108,Queens,BUDDY
30109,Brooklyn,BROOKE
30110,Brooklyn,WHISKERS 
30111,Manhattan,ROLO
30112,Queens,
30113,Queens,MOOSE
30114,Manhattan,BAILEY
30115,Bronx,BABY
30116,Bronx,BARBIE
30117,Queens,KATO 
30118,Staten Island,COOPER
30119,Manhattan,KANDI
30120,Manhattan,KAI
30121,Brooklyn,BUTLER
30122,Queens,BUTTERS 
30123,Queens,BUNNY
30124,Bronx,CASPER 
30125,Queens,GATSBY 
30126,Bronx,GEEANNA 
30127,Brooklyn,GINO
30128,Brooklyn,ODIN
30129,Brooklyn,OREO 
30130,Staten Island,SIR 
30131,Queens,SIMONE 
30132,Queens,PACO
30133,Manhattan,SOFIE
30134,Manhattan,SOPHIE 
30135,Queens,SOPHIA 
30136,Manhattan,SOPHIE
30137,Manhattan,STELLA
30138,Queens,PENNY
30139,Brooklyn,FRANKIE
30140,Manhattan,LOUIE
30141,Queens,LOUIE
30142,Staten Island,AIDEN
30143,Manhattan,ANA
30144,Brooklyn,AMBER 
30145,Brooklyn,ALISTAIR
30146,Manhattan,APOLLO
30147,Brooklyn,ANGELINA
30148,Manhattan,FERGUS
30149,Staten Island,APOLLO
30150,Queens,ACE
30151,Queens,FLUFFY 
30152,Queens,FRANKIE
30153,Brooklyn,FRANK
30154,Manhattan,FRANK
30155,Brooklyn,LINDA
30156,Staten Island,LINCOLN
30157,Brooklyn,PEDRO
30158,Manhattan,PARIS
30159,Manhattan,STANLEY 
30160,Staten Island,PHILLY
30161,Brooklyn,SYLER
30162,Brooklyn,SUNNY
30163,Manhattan,SPARKY
30164,Manhattan,PACO
30165,Staten Island,SIMON 
30166,Bronx,OREO
30167,Manhattan,OLIVER
30168,Brooklyn,OLLIVER 
30169,Brooklyn,NYLA
30170,Staten Island,GOLDEN 
30171,Brooklyn,CASPER 
30172,Manhattan,BUTCH
30173,Manhattan,COOPER
30174,Staten Island,KEIRA
30175,Manhattan,KISHKA
30176,Staten Island,CODY
30177,Manhattan,BAILEY
30178,Manhattan,ASBURY
30179,Brooklyn,AURORA
30180,Staten Island,MOOSE
30181,Brooklyn,MR. 
30182,Staten Island,ROCKY 
30183,Queens,RONALD
30185,Brooklyn,WALDIE
30186,Queens,BUCKY
30187,Staten Island,BUDDY
30188,Manhattan,LATTE
30189,Manhattan,LAYLA 
30190,Manhattan,NIKITA
30191,Brooklyn,NOAH
30192,Queens,LILLY
30194,Brooklyn,MIKEY
30195,Manhattan,RUGBY
30196,Queens,SAGE
30197,Brooklyn,MAX
30198,Brooklyn,IZZY 
30199,Queens,CHAP 
30200,Bronx,CHAPO
30201,Manhattan,INCA
30202,Bronx,CHI 
30203,Manhattan,JOJO
30204,Queens,JUNIOR
30205,Brooklyn,JOSIE 
30206,Bronx,JU-CI
30207,Manhattan,SHEILA 
30208,Queens,SHIRLEY
30209,Brooklyn,SCOTTIE 
30210,Brooklyn,SCOOBY
30211,Bronx,TINKY 
30212,Manhattan,TIN 
30213,Brooklyn,THEO
30214,Manhattan,PRECIOUS 
30215,Manhattan,BENJI
30216,Brooklyn,BEAR
30217,Staten Island,BASIL
30218,Brooklyn,ELLIE
30219,Brooklyn,ELY 
30220,Manhattan,ENDOR
30221,Brooklyn,HAZEL
30222,Manhattan,HATCHI
30223,Manhattan,MAGGIE
30224,Manhattan,MARZIO 
30225,Queens,BLACK 
30226,Brooklyn,BLUE
30228,Bronx,ROCCO
30229,Queens,ROBYN
30230,Queens,REX 
30231,Staten Island,MAX
30232,Manhattan,TWIGGY
30233,Queens,HALEY
30234,Manhattan,HADLEY
30235,Queens,BENTLEY
30236,Staten Island,HERBIE 
30237,Manhattan,ELOISE 
30238,Brooklyn,LUCY
30239,Bronx,LUNA
30240,Queens,LUNA
30241,Staten Island,DUBLIN
30242,Manhattan,TAZ
30243,Bronx,TEDDY
30244,Brooklyn,PRINCESS 
30245,Manhattan,TITIANUM
30246,Queens,TINY
30247,Bronx,MONTANA 
30248,Brooklyn,SHEILA 
30249,Brooklyn,MOKI
30250,Manhattan,MITZI
30251,Staten Island,MOCHA
30252,Staten Island,MIMI 
30253,Brooklyn,JOJO
30254,Queens,JOKER
30255,Manhattan,CHLOE 
30256,Queens,CHLOE
30257,Manhattan,CHOCOLATE
30258,Queens,CHOCOLATE
30259,Bronx,HUNTER
30260,Queens,HUGO
30261,Brooklyn,INKIE
30262,Queens,CHANCE
30263,Brooklyn,CHARLYE
30264,Brooklyn,MAYA 
30265,Queens,MIKKI
30266,Manhattan,WOOGIE
30267,Queens,WINNIFRED
30268,Staten Island,NICK
30269,Brooklyn,YAYA
30270,Manhattan,ZACHARIAH
30271,Brooklyn,ZEV
30272,Staten Island,ZOEY
30273,Bronx,DOLLY 
30274,Bronx,BROOKE
30275,Brooklyn,BRUCE 
30276,Brooklyn,BROWN
30277,Bronx,BOYD
30278,Queens,BRUNO
30279,Queens,DAKOTA
30280,Brooklyn,DAPHNE
30281,Queens,DAKOTA
30282,Queens,WAFFLES
30283,Manhattan,VIOLET
30284,Brooklyn,ROSCOE
30286,Queens,ROCKIE 
30287,Manhattan,
30288,Queens,MOO
30289,Bronx,MORKIE
30290,Brooklyn,COCO
30291,Brooklyn,BANDIT 
30292,Queens,CODY 
30293,Bronx,CODY 
30294,Brooklyn,COOPER
30295,Manhattan,COOPER
30296,Bronx,BUGSY
30297,Bronx,BUGSY
30298,Queens,CANDY 
30299,Queens,CAMY
30300,Queens,GIGI
30301,Brooklyn,GU 
30302,Manhattan,OLIVIA
30303,Manhattan,OLIVER
30304,Manhattan,OLIVE
30305,Brooklyn,OSCAR
30306,Queens,OSITO
30307,Bronx,OYNX
30308,Manhattan,SLOANE
30309,Brooklyn,SOPHIE
30310,Manhattan,SOFIA
30311,Manhattan,STELLA
30312,Queens,TANNER
30313,Brooklyn,TASHA
30314,Brooklyn,PEANUT
30315,Brooklyn,FRANKIE
30316,Manhattan,FOSTER
30317,Manhattan,LOUISE 
30318,Manhattan,AJAX 
30319,Queens,ANNIE
30320,Manhattan,FAITH
30321,Queens,FIFI 
30322,Manhattan,FIFI
30323,Staten Island,ESSESS
30324,Manhattan,ANDRE
30325,Manhattan,AMY
30326,Brooklyn,LOLA
30327,Manhattan,LOLA
30328,Manhattan,LOUIE
30329,Manhattan,FREEDOM
30330,Manhattan,PICKLE 
30331,Manhattan,SQUEEZE
30332,Brooklyn,STARR
30333,Manhattan,PENNY
30334,Manhattan,PENNY
30335,Manhattan,PENNY
30336,Manhattan,LUCILLE
30337,Staten Island,STEVIE
30338,Queens,NYMERIA
30339,Manhattan,CECE
30340,Brooklyn,GINGER
30341,Manhattan,BUDDY
30342,Brooklyn,KHALEESI
30343,Manhattan,COOPER
30344,Queens,COSMO
30345,Queens,KALEEFS 
30346,Brooklyn,DAISY
30347,Brooklyn,COCO
30348,Staten Island,BAILEY
30349,Brooklyn,BAILEY
30350,Manhattan,MUGSY
30351,Manhattan,MUNCHKIN
30352,Queens,ROCKY
30360,Brooklyn,UNKNOWN 
30361,Queens,WELLINGTON
30362,Brooklyn,DAZY 
30363,Manhattan,BU 
30364,Queens,BREEDER 
30365,Manhattan,BROOKLYN
30366,Brooklyn,LEO
30367,Queens,DINO
30368,Brooklyn,DIEGO
30369,Brooklyn,WOOFY
30370,Manhattan,NELLIE
30371,Bronx,NAVY
30372,Manhattan,SAILOR
30373,Staten Island,SAMMY
30374,Manhattan,SASHA 
30375,Queens,CHERI
30376,Bronx,HONEY 
30377,Manhattan,CLAUS
30378,Queens,JAZZ
30379,Bronx,JUICY
30380,Manhattan,MILLIE
30381,Queens,MILO
30382,Bronx,MILEY
30383,Queens,MISSES 
30384,Queens,MOCHI
30385,Bronx,MOLLY
30386,Manhattan,TEDDY
30387,Bronx,TOBIAS
30388,Bronx,TOBY
30389,Brooklyn,PRECIOUS
30390,Bronx,TEDDY
30391,Manhattan,LYLA
30392,Queens,PORTLAND
30393,Manhattan,DOT
30394,Queens,DUM 
30395,Staten Island,BELLE
30396,Manhattan,ELSA 
30397,Queens,EMMA
30398,Queens,HONEY
30399,Queens,MAGGIE
30400,Manhattan,MAO 
30401,Queens,BENNY
30402,Manhattan,BILI
30403,Manhattan,BINKY 
30404,Queens,BLU
30405,Manhattan,GUS
30406,Queens,BONNIE
30407,Brooklyn,HAPPY
30408,Brooklyn,HAPPY
30409,Manhattan,TUPPY
30410,Brooklyn,TYSEN
30418,Brooklyn,UNKNOWN 
30420,Manhattan,REYNOLDS 
30421,Queens,TOMMY
30422,Staten Island,MAX
30423,Bronx,RAVEN
30424,Manhattan,MAX 
30425,Manhattan,TOMMY
30426,Brooklyn,RILEY 
30427,Bronx,UGO
30428,Brooklyn,UHURA 
30429,Staten Island,TRUFFLES
30430,Manhattan,HAMACHI
30431,Manhattan,GUS 
30432,Manhattan,BILLY
30433,Brooklyn,BETTY 
30434,Brooklyn,BETTY
30435,Manhattan,BERGAMOT 
30436,Queens,BENNY
30437,Staten Island,MAGGIE
30438,Manhattan,MAGGIE 
30439,Manhattan,MAI 
30440,Manhattan,HERMES
30441,Staten Island,BEAR
30442,Manhattan,DOUG
30443,Staten Island,PRINCESS
30444,Bronx,THUNDER
30445,Bronx,TELLI
30446,Queens,TODD
30447,Bronx,SHELBY 
30448,Manhattan,MOLLY
30449,Manhattan,JOC
30450,Staten Island,JETTA
30451,Brooklyn,JELLY 
30452,Manhattan,CLEO 
30453,Bronx,CLOVIE
30454,Queens,JACKSON
30455,Manhattan,ISIDORA
30456,Brooklyn,JAKE
30457,Manhattan,LOUIE
30458,Staten Island,JAKE
30459,Brooklyn,JACKSON 
30460,Brooklyn,MAX
30461,Brooklyn,MAXIMUS
30462,Brooklyn,HUDSON
30463,Queens,CHEWIE 
30464,Bronx,ZORRO
30465,Bronx,ZULU
30466,Bronx,SAMSON
30467,Staten Island,SAMMIE 
30468,Manhattan,RUMSFELD
30469,Manhattan,RUSSELL
30470,Manhattan,DEXTER
30471,Manhattan,LEXIE
30472,Manhattan,DANTE
30473,Queens,DANTE
30474,Queens,ROLAND
30479,Staten Island,ROCKY 
30480,Queens,
30481,Brooklyn,MOOSE
30482,Queens,BAM 
30483,Manhattan,BARLEY 
30484,Queens,KHALEESI
30485,Brooklyn,KIARA 
30486,Brooklyn,CASHMERE
30487,Brooklyn,GRETA
30488,Manhattan,NYLA
30489,Bronx,GIZMO
30490,Brooklyn,GIZMO 
30491,Manhattan,OSCAR 
30492,Manhattan,OPHELIA
30493,Brooklyn,SKYLER
30494,Manhattan,SKEETER
30495,Manhattan,LUCKIELUKI
30496,Queens,LUCKY
30497,Brooklyn,PEANUT 
30498,Manhattan,PHOEBE
30499,Manhattan,FRED
30500,Brooklyn,FRANK
30501,Manhattan,FRANCIS
30502,Bronx,FRISKY
30503,Queens,LOKI
30504,Brooklyn,ABBY
30505,Manhattan,ABBY
30506,Queens,AERIE
30507,Queens,AMBER
30508,Brooklyn,FENRIS 
30509,Manhattan,FERN
30510,Staten Island,FINSTER
30511,Bronx,FLAME
30512,Manhattan,ARCHIE 
30513,Brooklyn,FAT 
30514,Manhattan,ABIGAIL
30515,Manhattan,ABBEY
30516,Brooklyn,LINK
30517,Manhattan,LOLA
30518,Staten Island,LOUIE 
30519,Manhattan,LOLLIPOP
30520,Manhattan,GAIA
30521,Brooklyn,GANDALF
30522,Brooklyn,LILY
30523,Brooklyn,FREDDIE
30524,Brooklyn,FOX
30525,Brooklyn,FOREST 
30526,Brooklyn,FRECKLES
30527,Queens,STONY
30528,Brooklyn,STEWIE
30529,Bronx,STEWIE
30530,Queens,TACHI
30531,Queens,PICKLE
30532,Manhattan,PEPPER 
30533,Bronx,PEPPER
30534,Queens,PEPPER 
30535,Manhattan,PETUNIA
30536,Brooklyn,PARIS
30537,Bronx,OZZIEU
30538,Brooklyn,SIR 
30539,Brooklyn,SLEEPY
30540,Manhattan,SNOOP 
30541,Staten Island,SNOWBALL
30542,Bronx,SNOW
30543,Brooklyn,SPEEDY
30544,Staten Island,ONYX
30545,Staten Island,OLYMPIA
30546,Queens,OLIVER
30547,Brooklyn,OREO
30548,Brooklyn,OTIS
30549,Queens,GIZMO
30550,Manhattan,GOMEZ 
30551,Manhattan,GRACIE
30552,Queens,BUTTER 
30553,Manhattan,CAESAR 
30554,Manhattan,CALI
30555,Manhattan,CALI
30556,Bronx,CAPONE
30557,Brooklyn,BUSTER
30558,Brooklyn,BUSTER 
30559,Manhattan,BUNGEE
30560,Manhattan,BUDDY
30561,Manhattan,GEORGE
30562,Brooklyn,CASPER
30563,Manhattan,CASEY
30564,Queens,KODY
30565,Queens,KENNY
30566,Queens,DAISY
30567,Manhattan,COOPER 
30568,Bronx,BAILEY
30569,Manhattan,BACON
30570,Brooklyn,CODY
30571,Brooklyn,COOKIE
30572,Bronx,COOKIE
30573,Queens,COOKIE
30574,Queens,COOKIE
30575,Manhattan,CONAN
30576,Manhattan,MOOSE
30579,Manhattan,NALA
30580,Manhattan,NALA 
30581,Staten Island,ROCKY
30582,Staten Island,ROCKO
30583,Bronx,ROXIE
30584,Brooklyn,ROGUE
30585,Manhattan,ROSCOE
30586,Manhattan,ROSCOE
30587,Manhattan,WEEZIE
30588,Brooklyn,BOWIE
30589,Manhattan,BUDDY
30590,Brooklyn,DAKOTA
30591,Brooklyn,LEO 
30592,Brooklyn,DERBY
30593,Brooklyn,ZLATAN
30594,Brooklyn,ZEUS
30595,Manhattan,ZAK
30596,Manhattan,ZEUS
30597,Staten Island,YODA 
30607,Manhattan,LILA
30608,Manhattan,LILO 
30609,Manhattan,NEWTON
30610,Manhattan,NINO 
30611,Manhattan,SANDY
30612,Brooklyn,SANDY
30613,Queens,SASCHA
30614,Manhattan,IRIE
30615,Manhattan,INDIA
30616,Staten Island,ICE 
30617,Manhattan,CELTIC
30618,Manhattan,MAY
30619,Queens,JAKE
30620,Manhattan,JACKSON
30621,Brooklyn,JACKIE 
30622,Bronx,COCO 
30623,Brooklyn,MOCHACCINO
30624,Manhattan,MITZI 
30625,Brooklyn,JOEY
30626,Manhattan,JOEY 
30627,Staten Island,MILLIE 
30628,Bronx,JULES
30629,Manhattan,SCOUT
30630,Brooklyn,SCOUT 
30631,Brooklyn,MOLLY 
30632,Manhattan,SIDNEY
30633,Brooklyn,SHILOH
30634,Queens,SHIBA
30635,Manhattan,TIPPER 
30636,Brooklyn,TILLY 
30637,Queens,PISCO
30638,Queens,POTCHIE
30639,Manhattan,PIKE
30640,Manhattan,PIKACHU
30641,Queens,PILLY
30642,Staten Island,PRINCE 
30643,Manhattan,ELLA
30644,Manhattan,ELI
30645,Queens,ECKO
30646,Queens,ELENA
30647,Manhattan,LUCY 
30648,Queens,DOUDOU
30649,Brooklyn,BENICIO 
30650,Brooklyn,BELMONT
30651,Manhattan,BELLA
30652,Manhattan,BELLA
30653,Queens,BATI
30654,Queens,BEAU 
30655,Manhattan,MADISON 
30656,Manhattan,HAZEL
30657,Manhattan,HENRY 
30658,Queens,MAX 
30659,Brooklyn,BENTLY
30660,Queens,BIANCA
30661,Manhattan,BERNIE
30662,Brooklyn,BETSY
30663,Manhattan,BLONDIE 
30664,Bronx,BOGIE
30665,Manhattan,GUS
30666,Manhattan,BOBBY 
30667,Bronx,HARLEY
30668,Queens,TUX
30669,Manhattan,RINGO
30670,Manhattan,TOSCA 
30671,Queens,PUPPY
30672,Manhattan,QUINZY 
30673,Bronx,MAX
30674,Manhattan,RACER
30675,Staten Island,RAISIN
30676,Queens,RIVER 
30677,Queens,RILEY
30678,Brooklyn,RIKONA
30679,Queens,TYLER
30680,Manhattan,TUFFY
30681,Brooklyn,BLUE
30682,Queens,BOGS
30683,Manhattan,BERNIE 
30684,Manhattan,HARRY
30685,Brooklyn,MAGGIE 
30686,Manhattan,HOLLYBRIAR 
30687,Queens,BELLA
30688,Staten Island,DUKE
30689,Manhattan,DUFFY
30690,Manhattan,DOTTIE 
30691,Brooklyn,LUCY
30692,Queens,LULA
30693,Manhattan,LULU 
30694,Bronx,LUNA 
30695,Manhattan,ELLA
30696,Brooklyn,LUCKY
30697,Bronx,MACHITO
30698,Queens,PONGO 
30699,Queens,TIPPY 
30700,Staten Island,TIE
30701,Queens,TOBY
30702,Manhattan,TOBY
30703,Brooklyn,SHADY 
30704,Brooklyn,SHAKIRA 
30705,Staten Island,SHEA
30706,Brooklyn,SID 
30707,Queens,SCAR
30708,Brooklyn,SEAMUS
30709,Manhattan,SCRUFFY 
30710,Staten Island,SCRAPPY
30711,Brooklyn,JUPITER
30712,Manhattan,JITTERBUG
30713,Manhattan,JINKX
30714,Queens,JOHNNY
30715,Queens,JOHNA
30716,Manhattan,JOEY 
30717,Bronx,MILO
30718,Manhattan,MIMI 
30719,Brooklyn,MISSY 
30720,Manhattan,MISSY
30721,Manhattan,MISSY
30722,Brooklyn,MISSY
30723,Brooklyn,MOCHI
30724,Queens,COBI 
30725,Brooklyn,JERRY
30726,Manhattan,JERRY 
30727,Manhattan,JASPER
30728,Queens,CHUBBY
30729,Brooklyn,JAGGER
30730,Manhattan,MERLIN
30731,Queens,MICKEY
30732,Bronx,HUMPHREY
30733,Queens,HONEY
30734,Queens,CHICKA
30735,Manhattan,CHICO
30736,Queens,CHEWY
30737,Brooklyn,CHESTER
30738,Bronx,RUSTY
30739,Staten Island,NIKKI
30740,Manhattan,NITSUA 
30741,Manhattan,WINNIE
30742,Manhattan,NATHAN
30743,Brooklyn,LILLY 
30745,Manhattan,YETTA
30746,Manhattan,YUUKI
30747,Manhattan,ZOE 
30748,Manhattan,ZING
30749,Queens,DIESEL
30750,Bronx,DINO 
30751,Manhattan,DEXTER
30752,Queens,LADY 
30753,Manhattan,LIBBY
30754,Manhattan,LEO
30755,Bronx,LEO 
30756,Brooklyn,LAFONTAINE
30757,Brooklyn,DANNY 
30758,Queens,BUBBLES
30759,Manhattan,BRUTUS 
30760,Manhattan,BRUCE 
30761,Brooklyn,BRUISER
30762,Brooklyn,BOONE 
30763,Queens,BOOMER 
30764,Brooklyn,WALLY 
30765,Manhattan,WHISKEY
30767,Manhattan,VELVET
30768,Staten Island,VERA
30769,Staten Island,ROCKY
30770,Queens,NALA
30773,Queens,MOSBY
30774,Manhattan,KUPCAKES
30775,Brooklyn,KUKA 
30776,Bronx,KOKO
30777,Brooklyn,MYA 
30778,Manhattan,MR. 
30779,Queens,MUFFY
30780,Brooklyn,COOKIE
30781,Queens,CODY 
30782,Queens,BARK 
30783,Staten Island,COCO 
30784,Brooklyn,COCOA
30785,Queens,BANDIT
30786,Staten Island,BAILEY
30787,Manhattan,COOPER
30788,Bronx,KAI
30789,Manhattan,DAISY
30790,Brooklyn,DAISY
30791,Staten Island,KOBE
30792,Brooklyn,CASSIDY
30793,Bronx,CASTRO 
30794,Bronx,GIGI
30795,Bronx,BUTTONS 
30796,Staten Island,GUCCI
30797,Manhattan,GIZMO 
30798,Queens,OSCAR
30799,Manhattan,OSCAR
30800,Brooklyn,ORION
